customer_tweet_id,conversation_root,historical_customer_text,brand_response
2236424,2236426,@AmazonHelp Yes... the shipment was supposed to be delivered by today. And it has not delivered though the product was in the same city.,@450498 I'm sorry to know that you didn't receive your product today. Request you to connect with us here: https://t.co/fZmG8rQMmT and we'll help you. ^OS
775344,775345,"@AmazonHelp Yes, it was supposed to be delivered yesterday (ordered 4th, promised shipment date 11th). Amazon failed to deliver.",@305259 Request you to report the issue to our support team here: https://t.co/URipWlRRiu and we'll be happy to help. ^SH
425176,425177,"@AmazonHelp No, it was meant to be delivered today but it wasn’t. I have had confirmation that it’s been dispatched this evening though.","@216160 I do apologize for the delay, keep us posted on the progress of the delivery now that it has been dispatched. ^CH"
2504995,2504997,"@AmazonHelp Yes. Received email this morning which indicated ""We’re going to deliver your package today"". It was due by 2000. Stayed in, so there'd be someone in to receive package. Checked the order at 2030, and the order indicated ""Now expected 16-20 November"". Not a great surprise :-(",@714337 I'm sorry for the wait. Please let us know if there are any updates on the delivery. You should receive it by the 20th. ^MH
1313914,1313916,@AmazonHelp Yes it was suppose to be delivered earlier today,@426976 Thanks for the info. Who was the carrier set to deliver this order? ^GG
2768993,2768993,@115850 Tried purchasing the #OnePlus5T twice but got a payment failure msg. Tried again but have no idea if the order is confirmed. ORDER # 171-7032987-9957134,"@560243 Sorry to hear that, Sachin. Please reach out to our support team here: https://t.co/vlvfJr4nN9 to know the current status of your order. Also, please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^NK"
400312,400312,@115850 Ordered OnePlus5 from amazon and it has been delivered to some wrong address. Didn't expected such a big mistake from Amazon. 😣,"@210663 That's strange. We'd like to know what went wrong, please reach out to us here: https://t.co/vlvfJr4nN9 &amp; we'll look into it.^SQ"
288134,288134,Ordered my #OnePlus5 on 7th Oct @115850 has no idea where my product is. Help someone? @115850 @132994,@184647 We ensure the orders are dispatched to meet the estimates. Kindly let us know if we've missed it? ^AP
1271007,1271007,@115850 Ordered OnePLus5 ON TUE. Paid extra for one day delivery. Haven't received it yet.,@366269 We've responded to you here: https://t.co/a4sdXRCYMD. ^BV
2170881,2170881,@115850 hi I had purchased oneplus5 mobile on 15th August..I haven't rec'd the bill for the same pls revert how can I get it ..my order no was 408-2966810-4526762..,"@636792 Please follow the instructions here to download your invoice: https://t.co/4o4M0VV1XD. Also, please don't provide your 1/2 ^BV"
1384362,1384362,Visto che passa il corriere Amazon mette anche in ordine? 😅 https://t.co/UtFseZ1dNC,@442156 dubito lo faccia. 😜^BC
2401807,2401807,È appena arrivato un eroe (il corriere amazon) e mi ha portato ciò 💞💞💞 https://t.co/n36eQhZYGz,@691020 Siamo corsi da te! Facci sapere se ti piacciono 🎤🐶📚! ^ZC https://t.co/QlAr0DI6oP
837875,837875,Il corriere di Amazon si è perso stamattina? 🤔,@319390 La data di consegna prevista è già trascorsa? ^CS
191796,191798,Ci pensate se adesso bussa il corriere di Amazon e mi trova così,@161070 Così? 😜 ^LF https://t.co/wjjsVN23A8
1018798,1018798,@AmazonHelp why is this happening to my echo show? It randomly shuts off too. https://t.co/cUZ2IDji0d,@361065 That doesn't look right! We'd like to take a look at this with you in real-time. Please contact us: https://t.co/hApLpMlfHN ^WT
2441735,2441735,@115833 My Echo took itself offline. How do I get it back on?,"@169578 Uh oh, thats never fun! I think I found something to help! Check this out: https://t.co/quBghJC4x0 Let me know if it helps! ^CN"
403032,403032,Hey @AmazonHelp and @128832 - The Echo Show is trolling me or needs some help... https://t.co/jn7wqPKToA,"@211360 I'm sorry the correct team isn't showing. Just to make, please check the recording for discrepancies: https://t.co/oJQANHxkMs ^BH"
1997843,1997843,"@115833 Having issues with both my Echo and Dot. Both are flashing green, not responding properly I've reset everything any suggestions?",@337575 Pulsing green light generally means that you have an incoming call. Have you checked here: https://t.co/W7EMDERjmj for help? ^TR
2281081,2281081,"@AmazonHelp hello, my first gen echo is malfunctioning, every day for the past several weeks I get the ⭕️ and I have to reset it. However my echo dot nor any of my other electronics are having any issues...","@126478 I'm sorry to hear of the trouble! When you say you have to reset your Echo, does a power off/power on resolve the issue temporarily, or do you have to factory reset the device to get it to re-connect to the internet? Is it near any microwaves or cordless phones? ^ST"
1631143,1631143,Yo @115821 what's the point of paying for a prime membership if my shit is taking a week to get to me?!?,"@499209 Hi, sorry to hear that, are your orders getting delayed in transit or before dispatch? ^JJ"
1313916,1313916,What’s the point of having @115821 prime if my package delivers late anyways??,@426976 Did we miss the delivery date in the confirmation e-mail? You can check for the date here: https://t.co/Rt9QpSFl6d ^BH
2124855,2124855,"@115830 whats the point of having prime membership when most prime deliveries end up with ""we couldn't deliver your parcel because nobody was home"" even though I was home...",@625783 I'm sorry you haven't received your parcel. We'd like to look into this. Please call or chat with us: https://t.co/BIu2a4nIA1 ^MB
1138356,1138356,@115821 I need to know what's the point of paying for prime if my packages are late???,@388137 We don't want to miss our mark! Does this happen with a particular carrier? Please check here: https://t.co/Y5jpI9gRhE ^FD
17216,17216,@115821 what is the use of Prime Membership if I am not getting my parcel on time.,@119791 We're sorry for the delay in the delivery of your order. Please contact us here: https://t.co/vlvfJr4nN9 and we'll help you ^ZH
712943,712943,hahaha someone stole my Amazon Package,"@290506 Oh no! Just in case, please try these steps, and keep us posted: https://t.co/JHl2AmqZ3r ^BH"
2052283,2052283,SOMEONE STOLE MY AMAZON PACKAGE!!!! reeeeeeeeee!!,@606932 I'm sorry to hear this! We're able to take a closer look at this with you. Please reach us here: https://t.co/hApLpM3Ejd ^KP
1353537,1353537,somebody stole my amazon package... like enjoy some protein chips and a cat doll i guess???,"@435663 Does tracking show delivered? You may find these tips helpful: https://t.co/tVpWzLeerc Let us know, we're here to help! ^KN"
2254650,2254650,I think someone stole my package from Amazon and im bitter 😤😤,@656727 I'm sorry to hear about the issue with your order. Please phone or chat with us to discuss options on your order with you: https://t.co/hApLpMlfHN ^AN
61045,61045,Shoutout to whoever stole my Amazon package I hope you enjoy your kitty litter and tapestry ☹️☹️☹️,@129969 I'm sorry for the missing order! Please reach out to us here and we'll be glad to investigate: https://t.co/hApLpMlfHN ^FJ
2184563,2184563,@AmazonHelp why I am supposed to go through all the process just to return a defective phone in India.. Pathetic..,"@639857 Hi there. We'd like to help the best we can. Without giving any personal information, will you tell us more about what's going on? ^HC"
2725050,2725051,@AmazonHelp I have booked my order in Amazon India. Please look into the issue.,@764269 We apologize for the inconvenience. We'd like to look into this. Kindly drop your details here: https://t.co/beaaDm0muc and we’ll contact you soon. ^BV
2547033,2547033,Terrible service from #Amazon India. They failed to deliver an order and act as if I have done something wrong.,"@723871 Certainly not the kind of experience we would like to cater. Kindly let us know more about the issue, without revealing order details. We will do our best to make things right for you. ^CB"
2391260,2391263,"@AmazonHelp Your delivery agent sucks , they don't pick calls and I know you people are not going to do anything @115851 , your India management sucks. Take customers for granted.",@121948 Sorry about the delivery issue. This isn't what we intended. Please report the concern to our support team using this link here: https://t.co/00q4Sqj9zL for assistance. ^KA
2513921,2513919,@AmazonHelp Your executive called up saying he is not sure of the product being available in India. Hence to cancel the order. Is this the solution ??,@163184 I get your disappointment. Kindly reply to the email sent to you by the Social Media team &amp; we'll take it up further. ^EM
2809828,2809828,@115850 Why your delivery men don't carry a POS machine? Not every one has cash everytime.,"@783617 I'm sorry, did you report this to our customer service team? ^SI"
292269,292269,@115850 why should you provide cash on delivery ???,@185611 Currently cash on delivery isn't eligible for all the pin codes. I'll surely pass along this as feedback. ^SA
2317125,2317125,"Ordeal with @AmazonHelp @115821 continues Want to pay by card there's no POS machine, want to pay cash you are forced to pay by card cuz there is no change @115850 delivery guy decides the mode of payment Product packaging n quality indicate complete APATHY towards customers https://t.co/DAHI9vM50Y","@504449 Sorry to hear about the order. It is a matter of concern. Kindly submit the feedback on packaging here: https://t.co/BOC2qI06T6. We'll work on it. Also, please return the damaged item here : https://t.co/3yqvLnyTxi for the best available options! ^HR"
1680971,1680971,@115850 booked an cash on delivery order and the courier guy came but was not equipped with card machine and i didn't had cash in hand(1),@511110 Sorry to know about that. Our team would be happy to help you out! Please contact us from here: https://t.co/vlvfJr4nN9. ^MP
158855,158832,@115850 Please give cash on delivery option . All times that issue. And I choose @118702. Please give cash on delivery option,"@801092 Due to courier restrictions, cash on delivery option is not available in some parts of India. However, I'll be sure to share your feedback to our concerned team internally. ^MD"
2213120,2213120,@117086 sua linda!!! espero que fique cada vez mais parecida com a loja do EUA!!,@484564 Leoo seu lindo! Que assim seja! ❤✨ ^DA
1844122,1844122,"@117086 sua linda, quero mais loja de tudo.","@552507 Olá Baconzitos, sempre estamos planejando novidades para surpreender você, sugiro ficar de olho no site! Grande abraço! 💜🤗 ^AZ https://t.co/fDzddXvahf"
1043564,1043564,Amo demasiado comprar en @116875 😁,@366778 ¡Y nosotros amamos demasiado a nuestros clientes! ^JD https://t.co/Cip8bdypN9
921671,921671,Realize mi primera compra en @116875 a ver que tal !!!!,"@338797 Hola chucho.¿Qué compraste, algo bien chido? 😍🎁 ^JJ"
844048,844047,@130293 Para cuando la segunda temporada?,"@442345 Hola, de momento no tenemos esa información, sugiero visitar nuestro site, nuestras novedades son anunciadas por ese medio.^AZ"
2252855,2252855,Lol thanks @115821 for shipping my Christmas present for my sister without a box https://t.co/8eub38p6hv,@656301 Sorry if we've ruined the surprise! We'll occasionally offer multiple packaging options which you can find more info about here: https://t.co/ztIsftOFXX ^BG
1065677,1065677,"Thanks @115830 for sending my daughters xmas gift not in a box, so she saw it being delivered, awkward Santa questions ensued #noboxamazon",@371609 Oh no! Some items are sent in their original packaging: https://t.co/ucLJmBNZmO Sorry for the disappointment. Andrew! ^AB
2367967,2367967,Currently on @115821 ordering my cats favorite toy that we can't find anywhere in town because I'm not just a regular cat mom. I'm a COOL cat mom. https://t.co/JDUkJ52fa6,@683423 😻😻😻 Sounds like you're the best cat mom! What's your fur baby's name? ^EP
1609086,1609086,@115830 Thanks for ruining my 3 year olds Christmas present by delivering her Barbie house like this https://t.co/L5XhaSXYFh,@494042 Apologies Yvonne. This sounds like frustration free packaging was used here - https://t.co/JT86Ukgvvi ^KM
2686583,2686583,@115830 oh dear! I know you’ve had it in the neck about “over-packaging” but FFS unboxed Xmas toy handed to child this morning #bah humbug,"@755494 Hi, sorry to hear that. These items should have an option to ship in an Amazon box when placing the order. You can find more info here: https://t.co/YAJkgtCymu. ^JJ"
2349640,2349640,"Yo @AmazonHelp what's goin on with your shipping? I work from home and ordered a new mouse, mouse pad and keyboard that was supposed to be delivered yesterday. But it ain't even shipped yet",@679159 I'm sorry you haven't received your order! What does the current order and shipping status show under Your Orders here: https://t.co/Y5jpI9gRhE? ^ME
2752407,2752408,@116316 @40456 This is when I ordered an item from Germany. Wondering if I should order all eletronics/gadgets from Amazon now. 🤔,"@770536 Don't just wonder, we count on you ;) ^NW"
786136,786137,"@AmazonHelp What can I do, when I was ordering a keyboard but it didn't come yet while must be delivered at 24, sep",@307539 Was any reason provided for the delay? Or a new expected delivery date provided? ^NV
2059501,2059501,"Well, I was supposed to get new binoculars today. Then, at the last minute, I get this. I go out of town tomorrow. Not cool, @AmazonHelp. https://t.co/aqInV17p82",@609094 We're sorry to see this! Please contact our support team so we can explore any available options: https://t.co/hApLpM3Ejd ^WM
1413782,1413782,Hey @AmazonHelp not sure if it was a robot or a person but whoever returned this scammed you. You sold me a $15 keyboard for $116 lol. https://t.co/ABDWP0u6Wx,@448553 I'm sorry you didn't receive the right item! We'd like to help the best we can so please reach us: https://t.co/hApLpMlfHN ^DD
2519230,2519231,"@AmazonHelp Hey guess what, they didn’t deliver it again. I’m done with amazon until you drop intelcom. Can’t believe you’re still using them with all the reports of terrible service.","@685054 I understand your concern, Greg. We'd like to take a closer look into this with you. When you have the chance, please reach out to us here: https://t.co/Q7Ftz6nj80 ^VB"
2105879,2105880,"@AmazonHelp Unfortunately, #Intelcom has terrible tracking that never changes status. All it says is Out for Delivery.",@178206 Is the info on the Amazon tracking the same? What is the estimated delivery date of the orders? ^JJ
16422,16424,@AmazonHelp Intelcom Express. I couldn't contact them last night since I got home after their operating hours. Sent them an email this morning,"@119617 Please let us know if you do not receive your order, or an update, today so we may contact the carrier on your behalf. ^WM"
2199043,2199043,@115821 @AmazonHelp your services for deliver have severely declined. #intelcom are a bunch of criminals. your call centre chat is even worse. @115851,"@475708 I'm so sorry for any frustration! Without providing account or personal details, could you tell us a bit more about what's going on? Which one of our websites do you use to place orders? For example, https://t.co/nUUp5MLhYl or Amazon.de? ^DG"
283126,283126,@AmazonHelp Why do you have guaranteed delivery time but the fail to deliver,"@183454 I'm sorry we've missed a delivery date, Andrew! When was the order originally supposed to arrive? ^LB"
907123,907123,@AmazonHelp i have been waiting all day for my package and on my amazon page it says unsuccessful delivery why is this?!!,@335395 Sorry to know about the delay. Please report that here: https://t.co/HQhpS2qeEd and we'll look into it. ^MS
205070,205070,@amazonhelp 2nd day that Amazon Logistics fouled up my delivery. All excuses &amp; terrible customer service! I miss the old reliable delivery,@164572 I'm sorry for the poor delivery experience. We're here to help. Are you currently waiting on an order to be delivered? ^MB
809428,809441,@AmazonHelp Again no delivery's why?,@312875 I'm sorry for the wait. What order status and delivery date(s) are you currently seeing here: https://t.co/aaDyEz1VgE? ^TG
1774793,1774793,@115821 why do I pay for prime when I order on a Tuesday it says I won't receive until Monday?,@322643 Thanks for reaching out to us! Did we miss the delivery date? You can check here: https://t.co/Y5jpI9gRhE ^MO
2236450,2236450,@115830 why is it I pay for prime membership to get next day delivery yet now the site is saying it can’t deliver until Monday.,"@398349 Our Next-Day Delivery option refers to the transit time after the item dispatches, and doesn't include the time it takes to pack and prepare an order for dispatch. Please let us know if we miss a delivery date provided in your order confirmation e-mail. ^GR"
111898,111898,I pay for @115830 Prime Why is the one day delivery telling me it will be 5 days?,"@140848 Our Prime One-Day Delivery refers to the transit time after the item ships, and doesn't include the time it takes to pack and prepare an order for shipment. Have we missed a delivery date provided at checkout? ^GR"
2483455,2483455,Hey @115821 what's the point of ordering next day delivery with #prime if it does't show up next day or the day after?,@216758 The shipping speed refers to items transit time. We aim to the meet the date in checkout. Has this date passed? ^TR
2585504,2585504,@AmazonHelp What is the point of me paying for Prime if ‘same day delivery’ (Thurs 16th November) becomes ‘probably by next Wednesday’? https://t.co/oSu9LK3JW1,@732637 Thanks for reaching out to us on Twitter. Unforeseen circumstances may cause delays. Please let us know if you haven't received the order by the new delivery date. ^GG
149290,149290,Haciendo cuentas para ver que me puedo comprar en el #BlackFridayEnAmazon 🤔@116875 https://t.co/44E9CXlhm8,"@150010 ¡Hola Miguel! Tenemos muchísimas ofertas y de seguro que lograrás beneficiarte de algunas de ellas. Aquí tienes el enlace directo a las promociones de Black Friday: https://t.co/fkTZN79VEu. Cuando ya estés listo, cuéntanos por cuáles te decidiste 😉👌. ^MZ"
126886,126886,Lo único bueno de la noche es que ya me atasque en @116875 con el #BlackFriday 😃,@144480 ¡Hola! ¿Ya tienes una idea de lo que vas a comprar en este Black Friday? ^LC https://t.co/OKFzKWtU65
2463125,2463125,@116928 Hola! Quería saber si compro algo el blackfriday hasta cuándo tengo para devolverlo si no gusta? Gracias,@705046 ¡Hola Carolina! Si el producto es vendido o gestionado por nosotros tienes hasta el 28 de febrero para devolverlo. Acá puedes ver toda la info: https://t.co/oH2DlTgNPm ^AR
153734,153734,Mi auto regalo de #BlackFriday. Deseando que llegue. @116928 pórtate bien y no tardes. 😉 https://t.co/BNff86UPvV,"@151195 ¡Hola, Ángela! Que emoción que has aprovechado nuestras ofertas, es imposible resistirse. 😍📚 ¡Cuando recibas el pedido no dudes en compartirlo con nosotros! ^AA"
2801391,2801391,Pedazo chollos esta poniendo @115821 por el #blackfriday https://t.co/RmY3YHLKsI,"@781496 ¡Hola, Pepe! Cuéntanos, ¿ya tienes pensado lo que vas a comprar? 🤗 Nosotros ya nos estamos preparando. ^LC https://t.co/KxOrcViK4Z"
2240576,2240576,"@116928 he hecho un pedido, y no me ha llegado, ¿qué puedo hacer?","@653266 Hola Gloria, lamentamos mucho este inconveniente con tu pedido, te agradeceríamos si por favor nos indicas la fecha de entrega y si el mismo es gestionado por Amazon directamente o por un vendedor externo. ^CB"
1057359,1057359,@116928 he recibido 1 pedido y me lo habeis dejado en el buzon de correos?Dsd cuando no se entrega en mano? 🤔🤔,"@369662 Hola Mariam, sentimos el inconveniente. ¿El producto presenta algún daño? ^DA"
1449009,1449009,@116928 He hecho un pedido y he pagado extra por el envío en un día y aún así no ha llegado mi paquete. Quiero un reembolso por ese extra,"@456236 Hola Darkuss, sentimos lo ocurrido. El pedido, ¿es vendido y gestionado por Amazon o es vendido por un vendedor externo? ^DA"
24969,24969,@116928 necesito ayuda ya que estoy recibiendo paquetes que no he comprado y me dijeron en atc que son regalos. Pero... De quien??,"@121401 Hola Macarena, puedes contactar a nuestro SAC para verificar contigo la situación: https://t.co/OjvUxw5YqE ^AV"
1078147,1078147,"@AmazonHelp Please I need help, I do not know where I have my product.",@374344 We're here to help! What does the tracking details show here: https://t.co/Y5jpI9gRhE? ^KL
1384810,1384808,@AmazonHelp I have already request a return but they are not coming to collect,"@442246 Sorry about the delay with the pick up. We'd like a closer look, please share the details here: https://t.co/GIJyeYqKE0 ^MS"
1342554,1342555,@AmazonHelp I had an item sent to a collection point . They gave it to someone else . I will message you,"@433124 We don't have acct access via Twitter, but we'd love to help! Let us know what's going on so we look in to this with you! ^KN"
1663525,1663526,@AmazonHelp Today they said to collect now they are saying today we don't collect .I can't even connect to the customer service also .,@507067 Apologies for the trouble with the return. Kindly connect with our support team here: https://t.co/rS49hgaADF ^AK
870087,870088,@AmazonHelp @326603 Many times we need go collect the product.,"@326604 I see you had issues with delivery of your orders, please contact us here: https://t.co/rS49hgaADF so that we can assist you.^PJ"
2803315,2803315,"@117634 I’m the the US but have family in the UK. How can I buy a Kindle version of a book for them? Won’t allow me to access Kindle store on co.uk... there must be a way for me to do this, no?","@781965 I'm sorry for the frustration! Currently gifting an e-book internationally is not available. However, you can purchase a gift card for the amount of the book and gift it to the recipient, so they can purchase the book themselves. ^AC"
2611672,2611670,@AmazonHelp Sorry but I was not trying to buy from the Kindle app but from the Amazon app instead which I would expect to work. Would it be possible? I am in Germany.,@738485 You can't buy in the Amazon app on iPhone. I cannot promise if this will be possible in the future. Regards ^TA
183071,183071,@115821 @117634 Is there a way to gift someone a book on their #Kindle? Options while buying are only to send to my own devices!Help!,"@159056 Please contact us here: https://t.co/TK4yevTaND, our team will check and help you with available options. ^NR"
2752549,2752551,@AmazonHelp I didn’t t try from the kindle app; I tried from the amazon app on the iPad. I can purchase from my laptop and from my android device but not iPad.,"@623494 I completely understand your frustration! Currently, you are unable to purchase Kindle books through the Amazon app, but you can do it through the Safari web browser on your iPad (see step 1 on the link sent by ^SG) ^TN"
918239,918239,@AmazonHelp How do I actually buy this for Kindle? https://t.co/bXuQFvqcFx,@337991 Some digital purchases aren't able to be made over the app. Are you able to purchase it from our website? ^NM
2269219,2269219,"@115850 as per discussing with ur customer care they told me that after my one year subscription finishes of amazon prime, i have to wait for another 6 months for new subscription is it true",@447293 Prime membership can be renewed as soon as the current membership expires. If your membership is about to expire then please watch out for email or SMS communication from Amazon.in with details to renew your Prime membership. ^AR
1828374,1828375,@AmazonHelp I have an active prime membership and I had paid through Amazon pay. I am eligible to get ₹1000 but received only ₹500.,@548712 Let us clear out the confusion. Kindly connect with our support team here: https://t.co/2t6DQoUmNZ for assistance. ^RW
1281409,1281409,@115850 My prime subscription expires in November. Will I have to pay the full price (₹1000) or the discounted price (₹500) on renewal?,@419809 We'd like to check this for you. Please contact us here : https://t.co/d4kahYr0kP. ^SK
2556530,2556530,"@115850 @AmazonHelp renewed my PRIME membership on Day1, still haven't received ₹500 as #PayBalance... https://t.co/PraN2uryLK","@146170 That is unusual, Prasanna. My apologies for the issue with the cash back. Please reach out to us via: https://t.co/Xbdj6hyTTm and we will have this checked. ^KS"
1638679,1638679,"@AmazonHelp i switched to a monthly prime payment and it said I would be refunded for the yearly charge, when should i expect it?",@501080 Refunds generally are completed in about 3-5 business days. This usually depends on the banks processing time of the refund. ^MH
2369632,2369632,"Update: @AmazonHelp let me keep the weird pillow thing and issued a refund so I could buy the thing I actually needed. Their CS team doesn't get enough applause, to be perfectly honest. Here's to you guys. 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏 https://t.co/3FnOE183eh",@681270 I'm so glad everything worked out! Please let us know if we may be of further assistance. ^KL
2141340,2141340,@115821 sent me some of the worst shaped posters possible beat up and pixelated This is an outrage also all folded up with marks 😡😡 https://t.co/IMEGh0asNn,@629683 I'm sorry your order arrived in this condition. You can view your available options here: https://t.co/SqfMwWqZaC ^CO
199882,199883,"@AmazonHelp Unless I just read wrong, I really thought the pillow was going to be inside https://t.co/HgqbDYlff9","@163158 Sorry, it's just the cover. You can find 18"" X 18""(45cm X 45cm) pillows here: https://t.co/trwtCXXiJ2 ^AF https://t.co/AtuIqgLs2U"
2671995,2671995,@115830 did you honestly need so much packaging for a small poster? #instoreforme #amazon https://t.co/hijCSbUjye,@752355 We're always looking to improve our packaging! Please leave us your feedback here: https://t.co/lY47703MZ2 ^TK
2984895,2984895,ordered a poster off @115821 and the tube the poster is SUPPOSED to come with came in the mail EMPTY. cool!!!!,@823074 I'm sorry to hear about this! We'd like to see what our options are. Please reach us here: https://t.co/hApLpMlfHN ^LR
1424974,1424974,@115830 still waiting for my parcel with 1-day delivery. Can’t remember the last time I actually got 1 day delivery with prime 😂🙄,@451061 I'm sorry you haven't received the order! What was the delivery date for this parcel? ^DD
2372144,2372144,"@115830 Expected prime delivery Fri.Waited in. Didnt arrive. Was told Sat. Again, waited in. Didnt arrive. Hope not another waste day 2day","@222184 Apologies Denise, this is not the service we expect. What does the latest tracking advise - https://t.co/Jr1kcqQUJY ? ^TP"
2492246,2492246,"@117795 I’m prime member-you can’t even manage next day delivery,2nd delivery in a row delayed for days!!!",@711505 I'm sorry to hear your parcel was delayed. Have you been given an updated delivery date: https://t.co/aaDyEz1VgE? ^VS
2166511,2166511,"Signed up for @115830 Prime, placed my first order right away for same day deliver... 3 days later - still no delivery 🙄🤦‍♀️🤷‍♀️",@372769 Sorry to hear this! What does the tracking say? ^KK
2480166,2480167,@AmazonHelp Nope! Just the initial email telling me I had credit,@708755 Please reach out to us here:https://t.co/JzP7hlA23B so we can look into this further for you! ^SA
2435682,2435692,@AmazonHelp I spoke to someone on the phone they said they will credit my account but nothing has happened.,@406793 Did they offer a refund? Was the refund going to be onto your gift card balance or back to the original payment method? ^JF
2265599,2265599,"@AmazonHelp Hey, I just got an email saying that my payment had been declined, I just got paid today.",@659473 I'm sorry for the inconvenience! Try these steps listed here: https://t.co/oUkiZmri4c Let us know if this helps! ^TN
1690774,1690777,@AmazonHelp Guess what? I’ve done that. Multiple times. Amazon still can’t seem to get this right. The credit(s) aren’t showing there either.,"@513303 To check your promo balance at checkout, the item must be an eligible shipped/sold by Amazon product: https://t.co/fUq46d0IQX ^TM"
411112,411112,@AmazonHelp I participated in a promotion which should have given me a 10 dollar credit. Its not in my account. Help?,"@213050 If you received a credit, it'll appear on the Order Summary before you complete your order. Read more https://t.co/dzLEEPzvE5 ^TG"
2764423,2764423,Ähm @116316? Ist das so gewollt? https://t.co/NVvI0aywQ4,@364771 Website auf Deutsch eingestellt? Sieht nicht danach aus. 😉 Grüße ^TG
1873717,1873717,Ist das euer ernst @116316 ? https://t.co/y1BnkhlYce,"@559421 Melde dich bitte diesbezüglich über folgenden Link: https://t.co/ohyvGrpvrY Dann sehen wir nach, was da los ist. Gruß ^TR"
1216303,1216303,"Ist das euer Ernst, @116316 ? https://t.co/ENadhRPV9T",@405402 Oje :( Bitte melde dich im Kundenservice: https://t.co/ohyvGrpvrY Über Twitter haben wir keinen Einblick ins Kundenkonto ^BL
743356,743356,"Was würde ich nur dafür geben, dass @115821 nicht mehr mit @122924 versendet!!!!",@297738 Was ist denn passiert? Können wir helfen? ^SK
1082931,1082931,Kaputt gebastelt von der IT @116316. 🤡 https://t.co/AOFCyKlFgG,@375444 Nobody's perfect 😅! Bei welchem Artikel ist das denn? ^AS
367463,367463,@115850 It was clear case of cheating &amp; fraud giving false promises of Gautd. delivery by Prime &amp; not delivering at all CustomerHarassment,"@203043 I'm sorry to know your order isn't delivered. Kindly fill your details here: https://t.co/GIJyeYqKE0, I'll look into it. ^NR"
2531403,2531403,@115821 Useless lying customer services. Pay for prime delivery twice and failed twice. Always seems to be a wewkend. Shocking service.,"@720488 I'm sorry we've let you down! Have you had a chance to speak with us? If so, what insight was provided? Let us know! ^KN"
2539559,2539559,"@115850 being a Prime customer, extremely disappointed with your service. Fraudulent delivery attempt, raised issue on Customer Support still issue not resolved",@722208 Sorry about the trouble with your delivery. Kindly fill in your details here: https://t.co/GIJyeYqKE0 and we'll get this checked for you. ^PB
277563,277563,@115850 prime is a scam in india. Happened twice in month - delivery guarantee breach and wrong status update that product delivered #fail,@182303 Apologies for the trouble. Have you tried reporting this to our support team here: https://t.co/2t6DQoUmNZ ? ^AB
2802336,2802336,"@115850 very funny amazon.in Being a paid prime member Prime item does not received Paid on 07 Nov , expeected delivery was 16 Nov. Cancelled on 20 Nov for refund. Very clever way to cheat customer. As no resend option was not there. Refund options I will loose 75/- cb",@781723 That's quite a remark. Have you tried reporting this to our support team here : https://t.co/TdDksLo6Mf so that we can assist you accordingly? ^SD
2560271,2560271,@119625 @116618 Why is Mr. Robot Season 3 still not available in Prime Video??,@263840 We’re constantly adding new content to our library. Stay tuned! ^PR
793849,793849,@119625 when is season 3 of Mr. Robot coming to Prime Video?,"@152963 Expect it soon, Saurabh. We're constantly adding content, stay tuned :) ^JC"
1300142,1300142,@129773 hey has mr Robot been uploaded for this week it's not available on my prime video,"@423880 Thank you for reaching out, Mike! You can find the available episodes here: https://t.co/qAUQ14yOvZ ^HM"
742385,742385,@119625 will the third season of mr robot be available on prime videos along with US?,@297512 We haven't made any announcement yet. Please stay tuned for the update. ^HN
785517,785517,@115830 Hi - When is Mr Robot Season 3 on prime video?,"@307426 I'm sorry, we don't have any further info on this. We recommend to keep checking the site &amp; social media for updates. ^KM"
1567447,1567447,How to play my own playlist from @4694 on my #EchoDot. @122090 @AmazonHelp @115850 @121284,@218360 Kindly connect with us here:https://t.co/vlvfJr4nN9 and we'll help you out with this. ^PB
932252,932252,@115833 can you get the echo to schedule and play one of your playlists at the same time every day?,"@191759 Hi Arif, that option is not available at the moment. Thanks for your interest, we'll continue to work on new services! ^TS"
1618385,1618385,Hey so @115850 how do I make echo play my playlist from @4694 @122090?,@120846 Please contact us here: https://t.co/rS49hgaADF so that we can assist you accordingly. ^RI
611168,611168,Hey @115833 how do I play my own playlists from @4694 ? #alexa #echo,"@149637 Currently, the feature isn't available yet. Kindly stay tuned while we expand our services. ^PS"
1628599,1628599,@122090 @4694 I have recently taken Saavn Pro. I am not able to figure out how to play my own playlist on Echo Dot. @AmazonHelp,@218360 Kindly connect with us here:https://t.co/vlvfJr4nN9 for further details on this. ^PB
1362493,1362493,"@116090 13 year customer here. Another order, another shitty experience with Intelcom. As long as you keep shipping with Intelcom I'll be taking my business elsewhere. Say goodbye to my prime membership because I won't be renewing. 😤","@437244 Oh no! Have you spoke with Intelcom regarding the repeat problems with deliveries, or to relay this feedback? ^SA"
1763184,1763184,@116090 If you continue to ship with Intelcom Courier you will be losing my business! I will NOT renew my Prime membership!!!,"@530474 Sorry for any issues, Lena. Without account details, will you tell us more about what's going on? We're here to help. ^AB"
