golden_example_id,golden_intent,customer_message,rank,retrieval_score,retrieved_customer_text,retrieved_brand_response,retrieved_conversation_root,retrieved_customer_created_at
104,,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,1,24.771259854076433,@AmazonHelp Today 31 October Where The Winner List For #MaggiNutriQuiz And Other Contest,"@750619 You can find it here: https://t.co/HT3nO9sqU2
and please let us know the other contest name to help you with. ^RW",2663714,2017-10-31 07:29:52+00:00
104,,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,2,24.17363147653628,@AmazonHelp Where Are Winner List Of #MaggiNutriQuiz Contest???,@750619 The winners list will be announced by 30th October 2017. ^NS,2663714,2017-09-30 05:35:51+00:00
104,,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,3,19.93831574543371,@115850 Where are winner list of earlier contest like #appguesswho  held 18-19 sept @AmazonHelp  @115850 ...,@311015 I understand your concern regarding the App Guess Who contest. The winners will be announced by 15th November 2017. ^HD,21428,2017-10-30 19:58:26+00:00
104,,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,4,17.389719208084227,@AmazonHelp What is the status of amazon secret door contest winner list ??,"@809006 Hey, the results are yet to be announced for the ""Secret door competition"".  Kindly stay tuned to our website. ^VN.",2923455,2017-07-15 02:50:27+00:00
104,,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,5,17.25782584364511,@AmazonHelp Result of winner contest. Give me the list link https://t.co/CAwlWWwsOW,@272296 We've no news to share on this just now. Once the winners are announced you'll be able to see it on our Twitter page. ^MP,641698,2017-11-22 20:09:13+00:00
105,,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,1,24.112516769896857,Best customer service from any company I've ever experienced! Thank you! @AmazonHelp @115821,@445392 You are very welcome! Thanks so much for your feedback! Your comments are greatly appreciated! ^NN,2497116,2017-10-30 00:10:56+00:00
105,,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,2,19.703420202690417,@115821 your new delivery service is shocking! Go back to DPD ASAP,"@297939 I'm sorry for the delivery troubles, we'd like to help. Without sharing account info, can you tell us what's going on? ^VS",744221,2017-10-11 15:58:59+00:00
105,,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,3,19.589946745474688,"@115830 new charges aren’t only issues re: disloyalty to customers. Customer service is appalling, customer care even worse. Not what I expect from Amazon.",@683411 Hey John! We never want you to feel that way. We'd love to help if we can! Can you please give us more details on what happened? Thanks! ^AJ,2367903,2017-11-13 23:31:27+00:00
105,,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,4,19.02475080853899,Dissapointed with terrible service from @115830. Not like them. Let down big time.,"@668630 We certainly don't want to let you down, Adrian. I apologize for the poor experience. Will you tell us what's going on? Please don't share account/order details. ^AB",2304443,2017-11-12 20:19:58+00:00
105,,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,5,18.901969325544236,Super-impressed by the customer service from @115830 tonight. Thank you!,@177531 I'm glad we were able to take care of this for you! Please use the survey at the end of the email we sent you... (1/2),258803,2017-10-05 20:18:07+00:00
106,,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",1,47.30347349366345,@AmazonHelp tnt uk. j'ai mis livraison le soir même j'ai rien reçu est ce que je peux etre rembourser de la livraison ?,"@177958 Contactez s'il vous plaît notre service client pour qu'ils vous aident via https://t.co/hgIrz98cdI
^YL",260373,2017-10-06 05:39:24+00:00
106,,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",2,45.357699772726285,@494997 @120533 J'ai même payé pour avoir la livraison prioritaire et la console part le 8 pour une livraison le 9... sinon c'était livraison le 13 ou 14!!,@426415 Vous m'en voyez sincèrement navrée. L'avez-vous signalé à notre SAV s'il vous plaît? ^SA,1311268,2017-11-05 12:40:56+00:00
106,,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",3,44.05118381134381,"@AmazonHelp En cours de livraison, mais la dernière fois j'ai eu la même chose et j'ai reçus le colis le lendemain.. Je vous tiens au courant","@687658 D'accord, merci de nous tenir informé de la situation, nous restons à votre disposition en cas de besoin. ^SA",2386050,2017-10-20 10:21:39+00:00
106,,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",4,41.93330218421052,"@AmazonHelp livraison prévu entre le 16/17, expédition le 16. j'ai eu exactement la même chose avec envoi le 14 et réception le 15. (vendu par powerbox-ultimate)","@713646 Je vous invite à le signaler à notre SAV via le lien suivant :  https://t.co/hgIrz98cdI
^SM",2501889,2017-11-15 20:16:57+00:00
106,,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",5,41.329613845430345,"@AmazonHelp Bonjour, j'ai eu une de vos collègues . En gros j'ai rien reçu pour le moment. Et on me dit qu'on peut rien faire avant lundi 😥",@523371 Puis-je savoir que dit le suivi du colis actuellement s'il vous plaît ? Merci ^SB,1739033,2017-11-07 16:54:22+00:00
107,,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,1,19.612528554846865,@AmazonHelp Been in touch with all 3 companies who keep sending me round in circles. Just want what I ordered or my money back!,"@526199 I'm sorry for the run around. When you did reach out to the seller, what was advised? We'd love to help! ^MH",1745022,2017-11-07 15:15:38+00:00
107,,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,2,19.612528554846865,@AmazonHelp Been in touch with all 3 companies who keep sending me round in circles. Just want what I ordered or my money back!,@526199 It sounds like you may need to file an A-to-Z Guarantee claim. Check out the details here: https://t.co/NhpWWXcGhZ ^MJ,1745022,2017-11-07 15:15:38+00:00
107,,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,3,19.081274578986076,"I just figured? Since ppl already bought the items I want in the quantity I need, I'll be good for a while. @AmazonHelp is this a problem? https://t.co/uXquAjt5QN","@346578 Just to clarify, if you delete something from your wishlist, it will no longer be visible unless you re-add it. ^AC",954937,2017-10-21 21:17:12+00:00
107,,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,4,18.942769386486443,@AmazonHelp i just bought fifa 18. It keeps giving me error messages. I want a replacement please,"@193845 Hey, we'd definitely like to try to help. What error message are you receiving? Is the message on the site or the game? ^LB",326721,2017-10-07 16:23:02+00:00
107,,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,5,18.879759114744495,@AmazonHelp order #202-2318203-8613961 why was this order returned? I just want my items not a refund!!!!!!,@126326 I'm sorry! We don't have access to order info via Twitter. Please reach out here: https://t.co/JzP7hlA23B and we can help. ^TK,46511,2017-11-01 16:52:28+00:00
108,,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,1,39.36080820096458,"Gotta say, @115821 I’m a bit disappointed that a two day shipping preorder is gonna take six days.",@736897 Can I ask what was the original estimated delivery date given to you on the confirmation email when you placed this order? ^GA,2604224,2017-11-17 09:28:04+00:00
108,,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,2,33.11115886741459,Damn @115821 I didn't pay for 2 day shipping to not get 2 day shipping,@511032 I'm sorry for the trouble! Have we missed the delivery date given in the confirmation email here: https://t.co/V0OWZ2CGUP?^KP,1680683,2017-10-17 16:12:04+00:00
108,,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,3,32.71061276162682,"@115821 #Amazon 
this is not two days.
Pay for amazon prime 2 day shipping and u can get standard shipping speed #logic https://t.co/1e6t67QtXt",@728168 The shipping option you select during checkout determines the shipments transit time in business days after fulfillment. Some items do take longer to process through fulfillment. More information about calculating delivery dates is found here:https://t.co/tKhfj5FENs ^SK,2566985,2017-11-16 19:21:42+00:00
108,,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,4,32.674542036060515,@115821 why do I pay for 2 day shipping and it's going on 4 days.,"@117499 (2/2) If we’ve missed the date in our order confirmation e-mail, please let us know here: https://t.co/hApLpMlfHN! ^WT",8537,2017-10-31 23:42:01+00:00
108,,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,5,32.674542036060515,@115821 why do I pay for 2 day shipping and it's going on 4 days.,@117499 I'm sorry for the wait! Two-Day Shipping refers to transit speed in business days once an order's shipped. (1/2),8537,2017-10-31 23:42:01+00:00
109,,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,1,36.463634914317026,C’est une blague @120533 ? https://t.co/Wdw6d6hqrG,"@463073 Bonsoir, désolée pour cela, avez-vous reçu un émail vous expliquant la raison de ce retard je vous prie ? 
^KE",1477542,2017-11-02 23:04:59+00:00
109,,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,2,28.776805152167466,@AmazonHelp c’est une blague ? il a falloir que je le dise a combien de personne ?  je peux pas avoir a faire a une seule et meme personne plutôt que vous tous … pour me dire exactement la meme chose ? et que je vous aussi la meme chose ?,@725572 L'abonnement Prime vous donne accès plusieurs avantages notamment de livraison mais n'a aucune influence sur le délai d'approvisionnement des articles. Puisque votre précommande a été annulée nous ne pouvons pas vous assister davantage sur cette demande. ^MH,2560163,2017-11-16 19:22:11+00:00
109,,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,3,28.425098286827634,"@AmazonHelp Ok je viens de recevoir un mail, j'espère que c'est pas une blague 😢😢😢😢","@171144 Il ne s'agit pas d'une blague, veuillez patienter😉^FT",295278,2017-10-09 18:56:07+00:00
109,,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,4,27.808895376673533,"@AmazonHelp Bonsoir , nop je ne l’ai pas fait , avez vous un lien pour que je m’occupe de sa ?","@153429 Oui, vous pouvez joindre notre SAV directement via ce lien : https://t.co/hgIrz98cdI ^MA",2418552,2017-11-14 18:05:30+00:00
109,,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,5,27.47809103121687,"@AmazonHelp Oui. C’est la première fois pour cette carte mais je vois pas le rapport…
C’est plus cher avec une nouvelle carte ?
#CommercantMaisPasTrop","@151594 Je m'excuse pour cela, avez-vous signalé cet incident à notre service client je vous prie? ^BR",155199,2017-11-24 19:25:18+00:00
110,,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,1,39.28387535706844,@115850 But you never declare the winners in App why??,@219377 Winners of the contest will be declared on Twitter and Facebook. ^SH,439660,2017-10-11 10:20:43+00:00
110,,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,2,36.44199793590712,@115850 can you give me the list of Note 8 winners,@229483 You may refer to the link here: https://t.co/FJpTQ7f8Ch for Note 8 winners list. ^PS,780311,2017-10-12 05:47:37+00:00
110,,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,3,35.350297917403864,@115850 @AmazonHelp who are the winners of #amazonsaletrail contest held on app please post update you people sad that announcement on 20,"@297359 Hi, please stay tuned to our social platforms and website for contest results. ^SV",960460,2017-08-21 00:19:14+00:00
110,,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,4,34.63799807889564,#SuperValueDayQuiz where's the winners list @115850 and @AmazonHelp,@120775 You can find the winners list: https://t.co/r7A5xfagVt ^SH,2805846,2017-11-22 03:10:13+00:00
110,,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,5,32.65643200434748,@115850 #GalaxyNote8AppQuiz where's the winners list ?,@303883 Click here: https://t.co/FJpTQ7f8Ch to view the winner's list of the quiz you're referring to. ^HD,439660,2017-10-11 23:22:54+00:00
111,,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",1,22.185172422089217,@AmazonHelp Also called today and was told it should be here by 5pm today. But nothing. Now being told tomorrow.,@377477 Do you see an updated status with your tracking information? ^DD,1091278,2017-10-23 23:30:04+00:00
111,,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",2,22.059917775609946,So I paid for the expedited shipping so it would be here Thursday. It wasn't. I was gone all weekend. When I get back Amazon says it was delivered Friday. BUT IT'S NOT HERE,"@685869 Oh no! I'm sorry you haven't received the package. Please try these steps, and keep us posted: https://t.co/zyPVbV62ul ^BH",2378235,2017-11-14 03:23:58+00:00
111,,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",3,21.861830137658174,@AmazonHelp That it would be delivered tomorrow.  And it wasn’t.,@388537 What is the tracking information showing on this order? ^CR,1258986,2017-10-26 08:54:31+00:00
111,,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",4,21.642091186515987,@AmazonHelp I have had half of my orders in the last week or so delayed.    All I get told is that it will be here tomorrow.   pay for next day service!,"@656302 I'm sorry for the ongoing delays! When you contacted us, were we able to forward your feedback to the courier? ^SB",2252860,2017-11-10 21:05:12+00:00
111,,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",5,21.633081877370095,@115850 @149473 no pickup only message. When will be pickup would be done. https://t.co/bDK43HttYE,@305552 Apologies for the trouble with the pick-up. I'd like to take a closer look at this and help you. ^AK (1/2),1809840,2017-10-18 02:25:45+00:00
112,,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",1,42.79333145366098,@115821 Impossible ou presque de vendre des livres anciens sur Amazon qui exige une demande de dérogation pour chaque livre d'avant 1980 (date de l'invention de l'ISBN). Obligation de passer chez un autre opérateur de vente en ligne.,"@621526 Bjr, navrée pour cela, je vous invite à contacter notre support vendeur pour plus de détails via: https://t.co/IYu7C5fEmj .^ASZ",2105800,2017-11-08 13:14:05+00:00
112,,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",2,42.06231183817461,@AmazonHelp c'est impossible de le faire pour cette commande j'ai le screen si vous voulez en DM,"@648453 Ci-après le lien pour contacter notre SAV afin de déposer une réclamation : https://t.co/hgIrz98cdI
^SM",2220017,2017-11-10 12:57:04+00:00
112,,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",3,41.72789879482681,"@AmazonHelp Bonjour, je viens de vous faire un message en privé.","@192717 Bonjour, ma collègue est en train de répondre à votre message en privé. Merci ^RA",322009,2017-10-07 13:44:42+00:00
112,,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",4,41.70145569446273,"@120533 je vous ai envoyé deux messages, j’ai toujours pas de réponse. J’ai une commande en retard de 8 jours. Qu’est-ce qui vous arrive","@494156 Bonjour, désolée d'apprendre cela :/ que dit le suivi de votre colis ? ^SN",1609599,2017-11-05 10:09:59+00:00
112,,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",5,40.770029331795016,Que faut-il faire pour avoir une réponse de @AmazonHelp en fait?? 🤦🏻‍♀️,"@404192 Bonjour, en quoi pourrais-je vous aider ? ^BR",1210734,2017-10-25 10:20:31+00:00
113,,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,1,57.212106687109795,"@AmazonHelp Y por otro lado he comprado un producto en preventa con prime que aún no se le conoce fecha de entrega, pero que puedo comprar en stock...",@391227 ¿A la hora de comprar el articulo verificaste si el producto estaba disponible en el momento? ^MB,1152618,2017-10-25 12:47:01+00:00
113,,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,2,50.22949061187631,"Acabo de recibir un paquete de @116928 por @4496 y en vez de llamar a la puerta,lo dejan en el borde de la ventana.Me lo explican?","@164794 Hola, lamento el inconveniente. ¿El contenido del paquete se encuentra en buen estado? ^KS",206019,2017-11-06 13:13:47+00:00
113,,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,3,49.95323829938899,"@116928 Hola, a través de que medio puedo ponerme en contactos con vosotros por un producto dañado que está en garantía?","@493962 Claro Rosi, por favor contactanos a través de este enlace: https://t.co/OjvUxwnzPe . ^MB",530811,2017-10-17 11:02:23+00:00
113,,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,4,49.69437419140527,'Lion' y 'Moonlight' acaban de aterrizar en @130293 y no hace ni un año que estaban en el cine. Parece que Amazon se lo está tomando muy en serio.,"@743837 Hola Daniel, si estamos trabajando mucho para ofrecerles siempre lo mejor y en el menor tiempo posible.👍😉 ¿Has visto ambas películas? ¿que te han parecido? ^KA",2634824,2017-11-17 19:14:26+00:00
113,,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,5,49.374623494030416,"@AmazonHelp Envío estándar gratis por Amazon EE.UU. ¿Solo tengo que ingresar a la cuenta y en automático se me ofrece el envío gratis? Por que entré con mis datos de mi cuenta y me dice que no tengo amazon prime, pero en mi cuenta de MX ya está activa. https://t.co/Q6NYhsjZyX","@665352 Miguel, aquí: https://t.co/X13OD7kwd7, podrás saber más acerca del envío gratis de https://t.co/Xxn35fEBwC. ^VM",2290550,2017-11-11 22:14:54+00:00
114,,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",1,26.74240545927556,"@115830 It appears you have delivered my parcel to someone else. Order status is marked as ""handed to resident"" when it was not handed to resident at all.","@678408 I'm sorry to hear of the missed delivery, Jason! Please try the tips listed here to recover it: https://t.co/uo586yg1Kj. Let us know if that helps! ^CS",2346280,2017-11-13 15:57:42+00:00
114,,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",2,25.998188115633706,"@AmazonHelp Just been notified that items have been ""handed to resident"" but I'm not at home. Tracker lists my name as the received by name","@124853 Oh no! We'd like to investigate this with you, Julia! Please give us a call or chat here: https://t.co/JzP7hlA23B ^TG",2568513,2017-10-30 15:58:05+00:00
114,,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",3,25.62809283848627,@115830 my 3 items are showing as delivered but where are they supposed to have been left?? Not in the safe place i requested!!,@271109 Hi Sophie. I'm sorry to hear you haven't received your order as expected! Have you tried these steps to locate your parcel: https://t.co/6zMX2E62jY? ^HC,637295,2017-11-22 18:10:14+00:00
114,,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",4,21.850296320695186,"Amazon Logistics ""Handed to resident"" ... I didn't know I was a brick wall/Window #Amazon https://t.co/H0zaPgmBLC","@518218 Sorry about that, Lee! Do you have a designated delivery safe place? You can set one up here: https://t.co/0vAbhQxZgU ^BL",1710615,2017-10-17 17:45:15+00:00
114,,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",5,20.99501501937199,"@AmazonHelp Item left ""in between plant pots"" according to driver. Not there. Online says delivered and ""handed to resident"" 😳",@499259 I'm so sorry for the trouble! What does tracking say who the courier is here: https://t.co/aaDyEz1VgE? ^MH,1631321,2017-11-05 19:44:10+00:00
115,,"@AmazonHelp  your customer support team prove this all power in your hand and customer is helpless, is there any place or athuority where i can complain your bad customer service",1,36.02809541375938,@115821 where is your customer service number??? 😩😤😡,"@197063 We're here to help, if we can, or you can reach us best by phone or chat here: https://t.co/EKXRLsnxJu ^AM",339476,2017-10-07 23:29:44+00:00
115,,"@AmazonHelp  your customer support team prove this all power in your hand and customer is helpless, is there any place or athuority where i can complain your bad customer service",2,35.202454065725064,@AmazonHelp Your email customer service is awful. Who do I complain too?,"@349039 Hey, Reza! I'm sorry you had a bad experience with us. You can respond to the survey directly in the emails you received ^AJ",965182,2017-10-16 16:26:48+00:00
115,,"@AmazonHelp  your customer support team prove this all power in your hand and customer is helpless, is there any place or athuority where i can complain your bad customer service",3,34.72599247289238,@AmazonHelp Your customer support is useless.,@363324 Were there other sellers available for this item? Would you be able to link us to the item you're looking to buy? Thanks! ^FR,1028219,2017-10-14 17:40:09+00:00
115,,"@AmazonHelp  your customer support team prove this all power in your hand and customer is helpless, is there any place or athuority where i can complain your bad customer service",4,34.054217596382024,@115821 Your customer service is poor. Why don't you post customer service complaints? Your insurance provider and your service is poor.,"@675920 That's not the experience we hope for. Without posting any personal/account info, can you tell me about the issue? ^GG",2336104,2017-10-20 03:09:07+00:00
115,,"@AmazonHelp  your customer support team prove this all power in your hand and customer is helpless, is there any place or athuority where i can complain your bad customer service",5,33.45144782961186,"@AmazonHelp 1__credit_card__
Your customer support is horrible","@192334 Please don't provide your order details, as we consider them to be personal information. Our page is visible to the public. ^GK",320358,2017-10-13 10:15:13+00:00
116,,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,1,44.84753454349188,@AmazonHelp Comme je vous l’ai dit je ne vais pas me prendre la tête pour 5€ mais il serait bien de vérifier la conformité des produits que vous envoyez,@452964 L'info sera remontée. Merci pour votre compréhension. ^MH,1434064,2017-11-02 22:25:22+00:00
116,,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,2,41.67649263578983,Pour la 1 X je ne participerai pas à la sortie console #XboxOneX Merci @120533 @129009 . 😠😠😠😠😠😠😠😠😠😠😠 La je peux vous dire que je vous ****,"@523371 Bonjour, je suis désolée d'apprendre cela. Puis-je en savoir plus sur la situation rencontrée ? ^SB",1739033,2017-11-07 16:19:12+00:00
116,,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,3,40.972806684182956,Mais je commande chez vous pour recevoir mon colis le jour de la sortie et vous êtes pas foutus de le livrer à temps. @AmazonHelp https://t.co/2sEphxOsqV,"@387440 Bonjour,
Avez-vous contacté notre SAV pour leur faire part de la situation?
^MD",1135229,2017-11-03 17:16:06+00:00
116,,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,4,40.84654251573383,"@AmazonHelp Vous n'y êtes certainement pour rien, encore de la faute de vos transporteurs",@208983 Je vous remercie pour votre compréhension. N'hésitez pas à nous faire part de tout incident de livraison. ^SB,1494220,2017-11-03 12:35:29+00:00
116,,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,5,40.760803638853915,"@AmazonHelp Pas encore, vous n'êtes pas encore en retard, mais je monte en stress...","@391986 J'espère que vous recevrez votre colis rapidement, tenez-nous au courant ! 
^KE",1346627,2017-10-27 17:04:41+00:00
117,,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",1,24.050565126009914,"@AmazonHelp Hi, when will the reputation magazines be available again to order from the UK site? https://t.co/CMx0q54dsG","@498074 Currently we don't have any further info on this product. Please keep checking back on the site for more info, Eleasha! ^CN",1626627,2017-11-05 18:45:01+00:00
117,,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",2,19.96212256120264,@AmazonHelp Redmi 4 16 gb is not available to buy directly. Will it be available for sale again?,@355546 Currently we don't have the requested info from the supplier yet. Please stay tuned to the website for updates. ^HA,994394,2017-10-22 15:39:24+00:00
117,,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",3,19.354492930681477,@115821 and @8078  any idea when the Collapsable Green Screens are going to be available again?,"@764262 Hi, we currently don't have a date available. If you have it on order we will e-mail you when dates become available to us. ^KI",2725006,2017-11-20 12:33:18+00:00
117,,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",4,19.209843234304447,@AmazonHelp did you get the list? When the English subtitles will be available for these anime titles?,@183217 Please help us with the titles of Anime which are missing subtitles and we'll definitely look into it. ^PS,282165,2017-10-08 04:01:04+00:00
117,,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",5,18.429388093648214,@86720 @6416 @115850 When will it be available in india,"@641743 I get your concern. Currently the calling feature isn't available on the device. However, our team is actively working adding more features. ^EM",2192573,2017-11-10 06:52:12+00:00
118,,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",1,43.18011584369438,"Disappointed in @115821 shipped my book with some picture hooks I ordered and just threw them into the envelope too, damaging the book. https://t.co/XFEAZB2hQB",@213789 I'm sorry to see the book arrived like this! Please check here for avail return/replacement options: https://t.co/WNGlIKdXS4 ^BH,413998,2017-10-10 01:10:32+00:00
118,,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",2,33.60463563474677,I ordered a game system and got a box full of teddy bears.... wtf @115821,"@450239 Oh my! Just to clarify, have you processed an exchange for this order? If not, please do so here:https://t.co/DdjCKX5JRW ^AL",1420544,2017-10-16 17:38:52+00:00
