golden_example_id,query,rank,customer_tweet_id,conversation_root,historical_customer_text,brand_response,cross_encoder_score,hybrid_score,bm25_score,dense_score,human_intent,retrieved_proxy_intent,intent_match
103,@115850 Hello Guys I need to buy Moto g5s plus before one  hour I was able exchange my old phone but now that option is not available. Pls check and revert me asap.,5,2613154,2613154,@115850 I have ordered a moto g5s plus and facing lot of challanges with phone charging. Seems like the product is defective. Can someone please reach out to me on 8800941947.,"@738777 That's unexpected. Did you happen to report this to our support team? If no, please contact us here: https://t.co/vlvfJr4nN9 so we can assist you. Please don't provide your order details, we consider it to be personal info. Our page is visible to the public. ^PJ",2.541982650756836,0.7521721264041037,26.24101939712227,0.621306300163269,returns_replacements,order_issue,False
104,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,1,2663713,2663714,@AmazonHelp Today 31 October Where The Winner List For #MaggiNutriQuiz And Other Contest,@750619 You can find it here: https://t.co/HT3nO9sqU2 and please let us know the other contest name to help you with. ^RW,5.027494430541992,0.9544830126795879,27.450313826926287,0.7294692993164062,prime_membership,general_support,False
104,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,2,2102632,2102632,#AmazonPayQuiz Is this winners list out..? @AmazonHelp ... If not where can v check ..when they r out..? Twitter ..? Or any link of amazon ..?,@145380 Here you go : https://t.co/Hcp5e0fUtr. ^AS,3.075155019760132,0.5,0.0,0.8025264739990234,prime_membership,general_support,False
104,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,3,21914,21914,#AmazonPayAppQuiz who's the winner @115850 @AmazonHelp,@120775 I believe the winners will be announced by 7th November. Kindly wait until then. ^AB,2.994055986404419,0.7543683119556044,14.151186882954295,0.7970826029777527,prime_membership,digital_product_support,False
104,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,4,2663714,2663714,@AmazonHelp Where Are Winner List Of #MaggiNutriQuiz Contest???,@750619 The winners list will be announced by 30th October 2017. ^NS,2.0934581756591797,0.9240929991459819,27.11535219440894,0.6904845237731934,prime_membership,general_support,False
104,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,5,2461264,2461264,where is winners list @115850 plzzzz telll #amazonfestiveriddles,@226631 You can find the winners list here: https://t.co/IFd4NRgm0k. ^AP,1.285489797592163,0.7567589377622769,15.987005799240764,0.7472484111785889,prime_membership,general_support,False
105,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,1,845758,845758,@115830 @AmazonHelp well done for yet another cancelled order. Your customer service is shocking.,"@321028 I'm sorry for the trouble, Ben! We'd like to help. Have you received any e-mails with a reason for the cancellation? ^BL",5.74348783493042,0.8393377029819276,17.949711590200533,0.9125752449035645,prime_membership,order_issue,False
105,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,2,2236274,2236275,@652179 @115821 Amazon are shocking worst customer service experience I have ever had.,@652178 I'm sorry for any aggravation! Would you be able to give me more information on what happened? ^DD,5.254810333251953,0.46751334642067205,0.0,0.8532822132110596,prime_membership,general_support,False
105,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,3,662708,662708,"@115851 I'm sorry to bother you, I know this will probably go unread, but I am having by far the worst customer service experience with @115821 @AmazonHelp over the last few days since being a member for over a decade and spending thousands upon thousands of dollars.",@277890 I'm sorry to hear you had a bad experience! Would you be able to let us know what is going on? ^DD,5.192466735839844,0.4779995678774632,0.0,0.872421145439148,prime_membership,general_support,False
105,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,4,2457743,2457743,@115830 @AmazonHelp Are absolutely useless. Worst customer service I’ve ever experienced and one very angry customer 😡😡,@703946 I'm sorry to hear you have had a bad experience. Without giving any personal details can you give me some more info on your issue? ^KK,5.132800102233887,0.4923599677397274,0.0,0.8986310362815857,prime_membership,general_support,False
105,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,5,1220980,1220982,@115821 @AmazonHelp Your customer service was useless!,"@406485 We'd be glad to assist you with this, Jean! Without posting personal account info, tell us more about your situation. ^FR",4.8260345458984375,0.48847044036264853,0.0,0.8915320634841919,prime_membership,general_support,False
106,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",1,2477391,2477391,"Aujourd'hui, j'attends une livraison @120533 et je viens de voir le livreur @115817 s'arrêter devant chez moi, déposer un avis et repartir... sans même avoir sonné 😡😡😡","@708123 Bonjour, je suis désolé pour cela, avez-vous contacté notre SAV à ce propos? ^YL",4.79207706451416,0.8533373239241677,34.595632025138364,0.6666282415390015,delivery_problem,general_support,False
106,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",2,2610625,2610626,@AmazonHelp Eh ouais parce que bon j'ai payé la livraison pour qu'il me soit livré aujourd'hui quoi.,@738285 Avez-vous contacté à notre service client par rapport à vos frais de livraison s'il vous plaît? ^SA,3.3730010986328125,0.4673088248317489,0.0,0.6397387981414795,delivery_problem,general_support,False
106,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",3,817574,817574,"@120533 j'ai fait une commande pour être livré avant 20h aujourd'hui, il est 23h et je suis pas dispo demain. Ça se passe comment ?","@314733 Bjr, je suis sincèrement désolé d’apprendre cela et vous prie de nous en excuser, que dit le suivi du transporteur SVP ? ^RA",3.14119291305542,0.9085117347533274,41.64723064704375,0.6399250030517578,delivery_problem,general_support,False
106,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",4,248645,248652,"@AmazonHelp pour aujourd’hui. je n’ai pas bougé de chez moi, le livreur n’a pas sonné. c’était primordiale pour mon travail...","@175070 D'accord, que dit le suivi du colis actuellement ? ^AR",2.8487112522125244,0.4660253734822528,0.0,0.6379817724227905,delivery_problem,general_support,False
106,"Aujourd'hui, j'ai eu une camionnette de livraison rien que pour moi. Et le pire ? J'ai la même chose demain. @120533 😍😘 https://t.co/iUnLTNKUsP",5,2566935,2566935,@120533 de pire en pire vos livraisons ! J'ai attendu toute un journée pour rien ! Ça va vous n'avez pas trop honte d'être aussi incompétents ? 😠😠😠,"@310561 Bonsoir, Je suis désolée d'apprendre cela. Quel est le transporteur en charge de la livraison? ^MD",2.0394883155822754,0.8616688795374678,36.21209887092569,0.6545979976654053,delivery_problem,general_support,False
107,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,1,2666857,2666857,@115821 keeps sending all of my stuff to the wrong addresses and in a few imaa need some refunds.,"@751308 I'm really sorry to hear about the delivery issues! To confirm, do you have a current order that is past the delivery date or marked as delivered? ^BV",4.4041547775268555,0.9341517374564927,19.03055830548207,0.714331328868866,refund_issue,delivery_problem,False
107,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,2,2467644,2467644,@115821 is joke. Seller arranged for my return item to be picked up and now I can’t get my refund. I’ve never experienced such poor service,"@129194 Oh, no! I'm sorry you've been let down. Without posting personal/account details, can you let us know what's going on ? ^DG",3.2844765186309814,0.45782781018429786,0.0,0.7104759216308594,refund_issue,returns_replacements,False
107,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,3,1306756,1306756,@115821 sending my items directly to the post office is really lame. You just lost a loyal customer today. 👎🏾,@425369 We'd like to help out with this. What's the most recent tracking information listed here: https://t.co/Y5jpI9gRhE? ^LR,2.812495708465576,0.4535423358292491,18.215373623495147,0.0,refund_issue,general_support,False
107,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,4,422700,422700,@115821 You guys confuse me so much. Just sent a courier out to collect a parcel that I had already sent back to you. Waiting on a refund.,@215660 Apologies - can you check the return tracking details to confirm the return status? ^TD,2.808161735534668,0.4542888056608709,0.0,0.7049839496612549,refund_issue,refund_issue,True
107,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,5,682463,682463,@115821 straight up just refunded me the wrong item. I just give up.,@282886 I am very sorry about the troubles with your refund! Let's take a look! Which Amazon site do you order from? ^FR,2.754817485809326,0.48492858039981457,0.0,0.7525320053100586,refund_issue,refund_issue,True
108,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,1,861286,861286,@115821 So disappointing when you pay for Prime and 2-day shipping is now 5 day shipping. Get your distribution fixed! https://t.co/d0vin9SgLE,@324505 Hey Katie! Prime shipping means two business day transit time after handling. More info here: https://t.co/VT5pDaAT03. ^SK,5.921204090118408,0.8530046919781976,29.90396928053844,0.877315878868103,delivery_problem,delivery_status,False
108,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,2,1302315,1302315,@115821 seriously unacceptable. Pay for prime and 2 day shipping and this is what I get? Leaving tomorrow on trip and now won't have this. https://t.co/wyB4C3wXB2,"@424347 I'm sorry for the delayed experience! If your order doesn't arrive within the updated time, please reach out to us. ^WM",5.200137138366699,0.7953420433192446,25.792372510884235,0.8636751174926758,delivery_problem,delivery_status,False
108,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,3,1091307,1091307,"Glad I pay @115821 for prime, especially when it takes 4 days to get an item scheduled for 2 day delivery.","@377484 I'm sorry for this issue, John! Have we missed the estimated delivery date that was provided in the confirmation e-mail? ^HM",5.060708522796631,0.4725453757202777,0.0,0.8479554653167725,delivery_problem,prime_membership,False
108,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,4,1225792,1225792,@115821 Prime 2 day free shipping to 3 day free shipping. Thanks for delayed shipment.,@373198 I'm so sorry for the wait! What does the order confirmation e-mail say the delivery date is? ^MH,4.78856086730957,0.8262731575361357,27.64033464804816,0.8788043260574341,delivery_problem,delivery_status,False
108,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,5,2151084,2151084,@115821 when you have prime and free 2 day shipping but they add 2 extra days to that https://t.co/qJb0EsfmTc,"@632179 I'm sorry your package is delayed, that's frustrating. Please keep us posted and let us know if it doesn't arrive on Saturday. ^EA",4.392208099365234,0.823126917619265,27.442249614428825,0.8774864077568054,delivery_problem,delivery_status,False
109,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,1,1135027,1135034,@AmazonHelp C'est une blague? Je vous ai déjà répondu il faut lire les tweets que l'on vous adresse! Cdt.,"@387410 Vous m'en voyez sincèrement navrée, sachez que c'est grâce à vos remontées que nos services s'améliorent.Je vous prie de patienter!",5.8163557052612305,0.46253065723556647,0.0,0.6608922481536865,delivery_status,general_support,False
109,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,2,295293,295278,"@AmazonHelp Ok je viens de recevoir un mail, j'espère que c'est pas une blague 😢😢😢😢","@171144 Il ne s'agit pas d'une blague, veuillez patienter😉^FT",5.310157775878906,0.8866916698425589,30.48246673479949,0.6214087605476379,delivery_status,general_support,False
109,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,3,2560171,2560163,@AmazonHelp c’est une blague ? il a falloir que je le dise a combien de personne ? je peux pas avoir a faire a une seule et meme personne plutôt que vous tous … pour me dire exactement la meme chose ? et que je vous aussi la meme chose ?,@725572 L'abonnement Prime vous donne accès plusieurs avantages notamment de livraison mais n'a aucune influence sur le délai d'approvisionnement des articles. Puisque votre précommande a été annulée nous ne pouvons pas vous assister davantage sur cette demande. ^MH,5.265345573425293,0.44984883411232934,30.351237252811476,0.0,delivery_status,general_support,False
109,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,4,155198,155199,@AmazonHelp Oui. C’est la première fois pour cette carte mais je vois pas le rapport… C’est plus cher avec une nouvelle carte ? #CommercantMaisPasTrop,"@151594 Je m'excuse pour cela, avez-vous signalé cet incident à notre service client je vous prie? ^BR",3.7757275104522705,0.4364641365559824,29.448173600570527,0.0,delivery_status,digital_product_support,False
109,@AmazonHelp Mais c’est une blague la? Je vous fournis un RIB sa suffit pas ? https://t.co/fAddvA0vwN,5,1268241,1268251,@AmazonHelp C'est une blague ????????? https://t.co/1nrHt5s8D2,@416949 Désolé pour cela. Merci de nous joindre via https://t.co/hgIrz98cdI pour de plus amples détails après vérification ^KD,3.0130372047424316,0.8448205321570134,23.26499256531335,0.7144307494163513,delivery_status,general_support,False
110,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,1,439665,439660,@115850 Done everytime but you people never announce winners @115850,@297359 Could you please help us with the contest you're referring to ? ^MM,3.678645610809326,0.41838007331980487,34.50683511430832,0.0,prime_membership,general_support,False
110,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,2,1000981,1000981,"@115850 @AmazonHelp So many Quiz have PPL taken part in,But I never Saw The Winners List4AmazonPay. Is it Fake Contests #AmazonPayAppQuiz",@356980 I'm sorry to hear this. All the promotions on Amazon are 100% genuine. The winners of Amazon Pay app quiz will be ^VN (1/2),3.216245412826538,0.7486602786534338,26.28460547482428,0.689236044883728,prime_membership,digital_product_support,False
110,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,3,2760912,2760912,@115850 every day there is a contest on your app mostly I complete correctly but never got selected in any contest is there any link where we can know whether we won or anyone other won? If possible show winner list on daily basis.,@171437 The winners of the contests are declared from time to time on our website. You may find it here: https://t.co/ICRkX2fNTQ ^AU,2.894237518310547,0.5,0.0,0.8014911413192749,prime_membership,digital_product_support,False
110,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,4,680730,680730,"@115850 there was a glitch on your app, i have given all the correct answers for quiz still it says i have given wrong answer , anyways i never won anything on your quizzes but still please look into it","@282434 Apologies for the disappointment, that's uncertain. Since you got this to our attention, I will be sure to forward this to our internal team. Appreciate your cooperation. ^BS",2.6942033767700195,0.4132113686612195,0.0,0.662370502948761,prime_membership,digital_product_support,False
110,@115850 I see that you regularly post quizzes on your app but never reveal the winners anywhere. It would be good if you publish the winners list with their names and masked phone number so that we can believe it's indeed true. Hope u consider my suggestion,5,439658,439660,@115850 But you never declare the winners in App why??,@219377 Winners of the contest will be declared on Twitter and Facebook. ^SH,2.6893818378448486,0.9773093429733044,41.238621668211835,0.765118420124054,prime_membership,digital_product_support,False
111,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",1,2595465,2595465,"@115821 For the second time in a week, my order has been delivered to an amazon pickup location, without me asking for it. Its super annoying and inconvenient.",@734909 I'm sorry for the trouble! Is the pickup location different from the shipping address on your order? You can check here: https://t.co/Y5jpI9gRhE ^LJ,2.9640750885009766,0.49670442478186977,0.0,0.7416530847549438,delivery_status,order_issue,False
111,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",2,1203375,1203375,@115821 is bs my order was supposed to be here yesterday and they extended my expectation date until the 19th wth,@402700 I'm sorry for the delay. We want to make sure you receive your package. Please keep us posted on the delivery for the 19th. ^JF,2.741445779800415,0.4745955648152946,0.0,0.7086412906646729,delivery_status,order_issue,False
111,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",3,810258,810258,So apparently my order from @115830 is being delivered tomorrow but it’s not yet dispatched 🙈😱,"@313064 No worries, Sophie! Parcels can be dispatched and delivered in the same day, so please keep us posted on delivery! ^FD",2.7398486137390137,0.4902143087930467,0.0,0.7319623827934265,delivery_status,delivery_status,True
111,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",4,230249,230249,"After I was told on two days that my order would be sent out that day, today @115821 tells me, they don't have it in stock.","@170853 Sorry to hear that Philipp, what options where you given? ^RS",2.67279052734375,0.4827429433523564,21.77207992359277,0.0,delivery_status,order_issue,False
111,"So, @115821 ""forgot"" my order so when I went to the pickup location I was told that it would be here tomorrow. #cmonman",5,150627,150627,@115830 my order says arriving Monday but if I click on it it says tomorrow. Which is it so I can make the necessary arrangements to ensure someone is in,"@150360 We'd love to take a look at the order to ensure what date it will be delivered. We don't have access to account information over Twitter, please call or chat with us here: https://t.co/JzP7hlA23B ^MH",2.077126979827881,0.5,0.0,0.7465738654136658,delivery_status,order_issue,False
112,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",1,2273429,2273429,"Hello @120533 j'ai annulé une commande payée avec une carte cadeau mais impossible de récupérer l'argent de ma carte, comment faire ? Merci ;)","@661295 Bonjour, Avez-vous contacté notre SAV pour vérifier ce qu'il en est? Si oui, quelle est la réponse qui vous a été fournie? ^MD",3.471980094909668,0.8712889962082915,35.74897674734434,0.5348052978515625,delivery_problem,general_support,False
112,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",2,1609599,1609599,"@120533 je vous ai envoyé deux messages, j’ai toujours pas de réponse. J’ai une commande en retard de 8 jours. Qu’est-ce qui vous arrive","@494156 Bonjour, désolée d'apprendre cela :/ que dit le suivi de votre colis ? ^SN",2.798182964324951,0.5,44.10220541949063,0.0,delivery_problem,general_support,False
112,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",3,806343,806343,@120533 aller vous faire foutre j commande une sacoche et apres sa fait crainri y en a pas mais vu que j ai payer c trop tard🖕🖕🖕,"@312154 Bonjour, Avez-vous un souci avec une commande en cours?^FT",2.6727986335754395,0.4523843977687547,39.90229927794036,0.0,delivery_problem,general_support,False
112,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",4,2434193,2434193,"@120533 j'attends une livraison depuis septembre ! Impossible de faire une réclamation sur ma commande dans mon ""compte"" que faire ?","@648453 Bonjour, Désolée d'apprendre cela. L'article est-il expédié par Amazon ou par un vendeur tiers? ^MD",1.949696660041809,0.8521657913488087,35.49616536089496,0.5161476135253906,delivery_problem,general_support,False
112,"@120533 bjr, j ai commandé une paire de basket en 41 fr. reçu du 42 brésilien...impossible de faire l'échange en ligne. Impossible de vous contacter...
De pire en pire.... mécontentement qd tu nous tiens....",5,954943,954943,"Commande @120533 devait être livrée ce matin à 10h, SMS à 9h50 ""livraison impossible"" 😡 new rdv lundi j espère ! Sinon je refuse 😬","@346579 Bonsoir, je suis désolée pour cela. Quel est le transporteur de votre colis ? ^MA",1.112537145614624,0.47488651350521227,0.0,0.5450131893157959,delivery_problem,general_support,False
113,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,1,2474903,2474903,@116928 Soy otro usuario de Canarias que ha comprado en las últimas semanas en Amazon y que también ha padecido el reembolso del importe de un producto. Me siento perjudicado no solamente por la devolución sino porque el producto ya no está en stock. Inadmisible,@707551 Hola Pionio. Lamentamos mucho la situación. ¿Podrías comentarnos un poco más de detalles de lo que ha pasado? ^DB,3.2080373764038086,0.8838474691066147,46.51179551288907,0.7089033126831055,digital_product_support,general_support,False
113,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,2,2747149,2747149,"@116875 Sres. Amazon México, me suscribí al servicio Prime y compré un producto con entrega al día siguiente que nunca llegó. Ahora dicen que ya no hay. El producto es enviado directo por Amazon México. No esperaba esto de una empresa como Amazon. https://t.co/TIlbIXk8MK","@769251 ¡Hola, RTrujillo! ¿Cuál es la fecha de entrega estimada indicada en el correo de confirmación del pedido? ^DS",2.6245336532592773,0.49799112912332155,0.0,0.7512732744216919,digital_product_support,prime_membership,False
113,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,3,919366,919366,@AmazonHelp @116928 un producto de Amazon basics 6 días en entregármelo? Completamente descontento. Se paga cuota de prime para algo...,"@338247 Lamento el inconveniente Alberto, me podrías informar ¿cuál era la fecha estimada de entrega de tu pedido? ^AZ",1.9332592487335205,0.4777188582738732,0.0,0.7206903696060181,digital_product_support,prime_membership,False
113,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,4,685619,685619,"@116928 Tras centenares de pedidos en Amazon, es el primero en el que me ""engañan"". Me vendéis una consola con Mando y juego, pero cuando la recibo, aparte de no ser como la se anunciaba, ni traía el juego y lo peor, no tenía ni mando. Muy triste la verdad. Primer disgusto 😕 https://t.co/3VynpzbFMy","@283666 Hola, lamento saber que se ha presentado este inconveniente. ¿El pedido era gestionado por Amazon o por un vendedor independiente? ^KS",1.801390290260315,0.47871169761422233,0.0,0.7221881747245789,digital_product_support,prime_membership,False
113,@116928 ¿Simplemente un producto duplicado en Amazon? El primero se vendió en Cyber Monday por 139.99€ y no sé está enviando por falta de stock... Pero... ahí lo tienen a continuación con stock y envío en 1 día. ¿Tomadura de pelo? https://t.co/cc0FWw93Zk,5,659341,659341,"Llego a casa y me encuentro con que me han tirado el paquete de @116928 por encima de la verja... Era un producto electrónico que podría haberse roto. Que de hecho, voy a devolverlo , por si las moscas. Por cierto ¿Ya no es necesario firmar la entrega?....#Amazon","@277000 ¡Hola, Carlos! Lamentamos las molestias ocasionadas, ¿el producto es vendido y enviado por Amazon o por un vendedor externo que utiliza nuestra plataforma? ^LC",1.3471777439117432,0.4884539608043196,0.0,0.7368854284286499,digital_product_support,digital_product_support,True
114,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",1,2273485,2273485,@AmazonHelp where's my parcel? My order Was due to be delivered by 9pm Was apparently 'handed to resident' at 11.25pm? No it wasn't!? Where is it?,"@198930 I'm sorry to hear you don't have your parcel! We can help with this! For tips on locating parcels that have been delivered, visit us here: https://t.co/GcpXc853vG ^TK",4.089279651641846,0.4752367511153466,0.0,0.733944296836853,delivery_problem,order_issue,False
114,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",2,2482109,2482109,@AmazonHelp Hi. An order I made is showing up as delivered today. It was not. My account says it was handed to resident. I am in the UK.,@709181 Please give us a call here: https://t.co/JzP7hlA23B so we can look into this with you! ^TR,3.938739776611328,0.44998952541403175,0.0,0.6949530839920044,delivery_problem,order_issue,False
114,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",3,703858,703858,"@115830 I've been told that my order has been delivered and was 'handed to the resident'... it hasn't. I've been sat in waiting for it all day and nothing, so tell me where my package is?",@288176 I'm sorry you haven't received your order. We'd like to look into the delivery and available options here: https://t.co/JzP7hlA23B ^LI,3.183842658996582,0.5,0.0,0.7721880674362183,delivery_problem,order_issue,False
114,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",4,1141875,1141875,"@115821 @AmazonHelp I have 2 packages that said ""delivered and handed to a resident"" but I never received the package","@388787 I'm so sorry to hear that, Jake! We'd like to look into possible options with you personally at https://t.co/CYqkdUakWJ ^PF",3.11987566947937,0.46310413930628136,0.0,0.7152069807052612,delivery_problem,general_support,False
114,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",5,2449395,2449395,@AmazonHelp Package said it was hand delivered to resident. Well this is a lie. I was at work and neighbor was too. Where’s my package?,@702030 I'm sorry to hear about this delivery issue! Have you tried locating the package using the steps listed here: https://t.co/w7OTJrTaEY? ^JS,2.9945154190063477,0.449648657531675,0.0,0.6944266557693481,delivery_problem,general_support,False
116,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,1,2597639,2597639,"Et @120533 qui tient pas les délais de livraison. Vous serez gentils de bien vouloir annuler ma commande, car ça aussi je n’arrive pas à le faire depuis votre site. Merci.","@735464 Bonjour, pourriez-vous m'expliquer davantage la situation s'il vous plaît? ^FA",3.647857427597046,0.8369442262161833,33.363901599912325,0.6384669542312622,digital_product_support,general_support,False
116,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,2,2425979,2425979,@120533 Je veux bien être gentil mais là ça va pas du tout https://t.co/PQwK2AiFmk,"@696637 Bonsoir, je suis désolée d'apprendre cela. Quel est le transporteur qui prend en charge votre livraison je vous prie? ^BR",2.918989419937134,0.8939486304529699,35.707090622457876,0.6808280944824219,digital_product_support,general_support,False
116,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,3,2798363,2798363,@120533 ils sont bien gentils mais à chaque fois ils veulent que je note des produits que je n’ai pas reçue 😩,"@780767 Bonsoir, rencontrez-vous un problème de livraison avec une commande en cours je vous prie? ^BR",2.137406587600708,0.4631912518414404,0.0,0.6468644142150879,digital_product_support,general_support,False
116,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,4,748681,748681,Euh @120533 y'a moyen de l'avoir avant 2045 ? Je voudrais bien pouvoir le lire avant d'être trop vieux #servicerapide https://t.co/KdNraTDyg2,"@298981 Bonjour, veuillez signaler cela à notre support Kindle via le lien suivant je vous prie : https://t.co/1thqWtqfOc . ^BR",2.135176420211792,0.47900425044306394,0.0,0.6689478754997253,digital_product_support,general_support,False
116,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,5,2205101,2205101,"@120533 C’est ce que je pensais, on veut un jeu dans les tps mais quand la livraison est prise en charge par @120535 @120534 Bah nan on l’aura pas le bon jour ... 🙄😑 https://t.co/F7eB2I6iev","@644757 Bonsoir, Je suis désolé pour ce retard :\ N'hésitez pas à signaler l'incident à notre SAV afin d'éviter que cela se reproduise. Merci pour votre patience et compréhension. ^MH",1.567794680595398,0.4766380987679571,0.0,0.6656434535980225,digital_product_support,payment_billing,False
