review_priority,golden_example_id,customer_message,conversation_context,suggested_intent,intent_confidence,second_best_intent,second_best_score,intent_margin,suggested_should_escalate,suggested_difficulty,human_intent,human_should_escalate,human_difficulty,human_notes
REVIEW,196,"kindle舐めんといて。手前に座るから読めない。遊べとクマちゃん持参。イッヌがいると読書はできぬ。
最近国内歴史旅行ばかりで久々のkindle開いたら事切れてたからがっつり充電。
""The Zookeeper's Wife""読めるかな。 #洋書 https://t.co/PDL91vCABC","AmazonHelp: @822778 |ω・).｡oO(イッヌ様にはおいしそうに見えるのでしょうか・・・。読書が捗りますように！） SK
Customer: @AmazonHelp イッヌはkindleから磯田先生に狙いを変更した模様。先生の本が面白いから母ちゃんが遊ばなくなるので齧ってやろうとしてます( ´△｀) https://t.co/w5D4hJys3E
AmazonHelp: @822778 イッヌ様、狙いを定めていらっしゃいますね。かくなるうえは、おやつで気を引くしかないかと・・・・🐶 ET",returns_replacements,0.21210398,digital_product_support,0.18868025,0.023423731,False,hard,returns_replacements,False,hard,
REVIEW,197,間違えてAmazonプライムに入っちゃって、送料無料になるようだしまあいいかとそのままなんだけど、何かビデオとか見れるんだっけ？？,"AmazonHelp: @256160 意図しない形でのご登録となったところ誠に恐縮ですが、Amazonプライムでは様々な特典をご用意しております。特典一覧についてご案内しているヘルプページがございますので、よろしければ、リンクよりご参照ください。https://t.co/qjaFIyMkEk TN
Customer: @AmazonHelp ありがとうございます。ビデオと本の見放題はきっと利用すると思います
AmazonHelp: @256160 こちらこそ、ありがとうございます。ぜひご活用くださいませm(_ _)m TN",prime_membership,0.25921753,returns_replacements,0.2036393,0.05557823,False,hard,prime_membership,False,hard,
REVIEW,198,"ねえこれ何？？？
Amazonなんか使ってないんだけど
アカウントはあるけど何も買ってないんだけど。
誰かにアカウント悪用されてるのかな？？？かけたほうがいいの？？？ https://t.co/enCIy8aFML","AmazonHelp: @784298 (*´-`).｡oO(こちらは、Amazonからのご請求ではございませんので、ご連絡されませんように。。。)
また、携帯大手3社をご利用の場合には、迷惑メール対策として、申告窓口を設置しています。今後受信しないためにも、各窓口へご申告ください。TY
Customer: @AmazonHelp わかりました。ありがとうございます
AmazonHelp: @784298 最近、Amazonを騙るフィッシングが増えているようでございますので、ご注意くださいませ(*´︶`*) TY
Customer: @AmazonHelp 了解です
AmazonHelp: @784298 ( ´∀｀)bｸﾞｯ! TY",returns_replacements,0.37392488,refund_issue,0.34543937,0.028485507,False,hard,returns_replacements,False,hard,
REVIEW,199,@AmazonHelp  Help,AmazonHelp: @798318 Thank you for providing us with this information. I'm sorry the resolution wasn't to your satisfaction. ^BV,prime_membership,0.37334687,digital_product_support,0.36465585,0.008691013,False,hard,prime_membership,False,hard,
REVIEW,200,@AmazonHelp it’s now after 9 PM and package has not arrived https://t.co/G5SjqZjUxp,AmazonHelp: @252358 I'm so sorry you still haven't received your order! We'd like to look into this further with you. Please reach us by chat/phone here: https://t.co/Q7Ftz6nj80 ^HS,delivery_problem,0.46095827,delivery_status,0.4529462,0.008012086,False,hard,delivery_problem,False,hard,
CHECK,1,"@AmazonHelp I received an email stating that my package was delivered but I didn't get it.  It has been over 36 hrs, what steps do I take now to get my product?","AmazonHelp: @240213 Hello, Michael. I'm sorry you haven't received order. Please reach out to us using the following link and we'll be glad to investigate: https://t.co/hApLpM3Ejd  ^FJ",delivery_problem,0.5077432,delivery_status,0.4690756,0.03866759,False,hard,delivery_problem,False,hard,
CHECK,2,"@116875 como puedo hacer para recoger compras en un local ó en un buzón postal, casi nunca estoy en casa.","AmazonHelp: @816587 Hola Guillermo, por favor verifica las siguientes informaciones: https://t.co/I6Nq7eJoYi .^MB",delivery_status,0.3799679,delivery_problem,0.34273696,0.03723094,False,hard,delivery_status,False,hard,
CHECK,4,@AmazonHelp And how the fuck are your delivery people conveniently taking a phot when it really is delivered but there’s never a photo when shit is missing? How the fuck does that work?,"AmazonHelp: @225146 I'm sorry you haven't received your order yet! We're unable to access your account through Twitter. To report this and for available options, please contact us by phone or chat here: https://t.co/hApLpMlfHN ^LR",delivery_problem,0.48080102,delivery_status,0.44216868,0.038632333,False,hard,delivery_problem,False,hard,
CHECK,5,@119625 should bring in @132021 series!! I'm eagerly waiting for that day!!,AmazonHelp: @138297 We don't have an announcement yet. We will continue to add new content. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest movies and TV shows we have available. ^SU,prime_membership,0.3334352,preorder_issue,0.29755372,0.03588149,False,hard,prime_membership,False,hard,
CHECK,7,"@115830 my question is, why have you locked my account and refuse to let me in?????????????????????","AmazonHelp: @794329 Oh no! Without giving account details, please tell us more about what is going on. Have you received any e-mails from us regarding your locked account? ^BE
Customer: @AmazonHelp DM",account_security,0.40655303,prime_membership,0.37383726,0.032715768,False,hard,account_security,False,hard,
CHECK,18,@123813 ¿habrá ya app suya en Apple TV?,"AmazonHelp: @695184 Hola, puedes encontrar todos los dispositivos compatibles con el servicio en el siguiente enlace: https://t.co/J4Ol1vItcy. ^AA",digital_product_support,0.39481968,delivery_status,0.32662314,0.068196535,False,hard,digital_product_support,False,hard,
CHECK,21,"Hey @115821, could someone from customer service, kindly contact me? Thank you.","AmazonHelp: @625530 Sure thing, we're happy to help! If you would like to speak with someone in real-time, you can reach us via phone or chat here: https://t.co/EKXRLsnxJu ^JS",digital_product_support,0.33616558,delivery_status,0.28849888,0.0476667,False,hard,digital_product_support,False,hard,
CHECK,22,I ordered something from @115821 on Tuesday told it would be arriving next Wednesday and now it says it will arrive Thursday when I'll be out of town. :(,AmazonHelp: @330930 I'm sorry for the delay. We'd like to review your order and available options here: https://t.co/hApLpMlfHN ^RA,delivery_status,0.44335407,delivery_problem,0.40709093,0.036263138,False,hard,delivery_status,False,hard,
CHECK,23,Excellent service by @115850: Item marked delivered before it's even delivered. Prepaid items left with watchman. One day delivery promise achieved. #pathetic #service #amazonin #AmazonPrime #CustomerService #CustomerExperience #customerfeedback,"AmazonHelp: @255540 That's uncertain! As you have got this to our attention, I will be sure to pass on your feedback internally to review and avoid such discrepancies. Appreciate your cooperation. ^BS",prime_membership,0.46483153,delivery_problem,0.43179718,0.033034354,False,hard,prime_membership,False,hard,
CHECK,27,Alucino con Dash Button de @115821 @116928. No vaya a ser que tengamos que salir a la calle a comprar y mirar a los ojos de la gente.,"AmazonHelp: @153808 Hola M. ¿Cuál de todos vas a pedir? https://t.co/ktVpe0k0X2 ^JJ
Customer: @AmazonHelp Cuando saquéis el de @9473 me lo quedo fijo, si me acercáis el pedido al lavabo.",returns_replacements,0.3430089,delivery_status,0.26948392,0.07352498,False,hard,returns_replacements,False,hard,
CHECK,28,sux when you order stuff from amazon prime &amp; you get an email saying “sorry your package wasn’t delivered today” ummm I pay for prime for a reason 🙄,"AmazonHelp: @253347 I'm sorry for the trouble! Though delays are possible, we always strive to make the delivery date provided at checkout. Can you please confirm who the carrier is for your shipment: https://t.co/Y5jpI9gRhE? ^ST",delivery_problem,0.57580024,delivery_status,0.53666025,0.039139986,False,hard,delivery_problem,False,hard,
CHECK,29,Ugh. Back to the time now where filament orders from @115821 prime now take 3days to deliver,"AmazonHelp: @222191 So sorry for the wait! Some items aren't able to be shipped immediately. What was the date given in your order confirmation e-mail? ^MH
Customer: @AmazonHelp Its Wednesday if I pay for next day within next 7hrs. Otherwise it’s Friday",delivery_problem,0.4715729,delivery_status,0.42593113,0.04564178,False,hard,delivery_problem,False,hard,
CHECK,32,@115830 Thank you for the best experience with your online help team. Excellent service and they sorted the issues I had 👍🏼🎉,"AmazonHelp: @257367 Hey Catriona, really good news you got everything sorted! Don't hesitate to contact us if you need anything else. 😎 ^JC.",order_issue,0.4361426,digital_product_support,0.4041352,0.032007396,False,hard,order_issue,False,hard,
CHECK,34,Cómo pude vivir tanto tiempo sin @116875 prime? No lo entiendo.,"AmazonHelp: @231571 Has descubierto un mundo completamente nuevo, Ximena 💖 ¿Qué es lo que más te gusta del servicio Prime? ^LG",prime_membership,0.34783557,digital_product_support,0.2813417,0.06649387,False,hard,prime_membership,False,hard,
CHECK,45,"Big ups to @115821 for delivering my wife's Christmas present NOT in a box, but in packaged labeling for the whole house to observe. Guess we'll skip the surprises this year. Jerks.","AmazonHelp: @168382 So sorry for ruining the surprise! Our packaging team would like your direct feedback. You can find more information about providing that feedback here: https://t.co/PdgzL7QsFQ ^LS
Customer: @AmazonHelp Done -- but that doesn't absolve Amazon of putting a damper on our holiday. I expect more from you all. Hopefully that info keeps others from falling victim to the same carelessness.",delivery_problem,0.4064523,delivery_status,0.3503988,0.05605349,False,hard,delivery_problem,False,hard,
CHECK,49,"So, habe mir dann gestern mal Alexa bestellt. Mal sehen wie das ist #EchoDot @116316","AmazonHelp: @385960 Wir hoffen, dass es dir mit Alexa gefällt! :-) Einen schönen Sonntag euch beiden! 😊^AK",digital_product_support,0.33852738,delivery_status,0.23856077,0.099966615,False,hard,digital_product_support,False,hard,
CHECK,51,"@115850 

Still can't delivery today even though it reached bANGLORE this morning. What kind of service is this ? https://t.co/9Ugaj9oE52",AmazonHelp: @133261 We've responded to your over DM kindly check the same. ^RB,delivery_problem,0.5566431,delivery_status,0.5048347,0.051808417,False,hard,delivery_problem,False,hard,
CHECK,52,@AmazonHelp I have a missing package and cannot seem to find a resolution despite having called Amazon. The phone reps are horrible! -_- Do you have a solution for me???,"AmazonHelp: @818409 I'm sorry to hear you've had this experience with us! When you spoke with us, what options did we offer for the order? ^DD",delivery_problem,0.45485818,order_issue,0.404784,0.05007419,False,hard,delivery_problem,False,hard,
CHECK,53,"@115833 can we get the ability to add an echo to multiple multi-room music groups? E.g. group ""upstairs"" and group ""everywhere""","AmazonHelp: @223430 Hello! While we can't make any guarantees, we always appreciate feedback which can be submitted through the Alexa app by following the steps here: https://t.co/DMtt9DT0Eg ^MV",digital_product_support,0.30426696,general_support,0.14709023,0.15717673,False,medium,digital_product_support,False,medium,
CHECK,56,"e anche amazon non si smentisce, appena passato anche il suo corriere. BRAVI 💜",AmazonHelp: @801647 grazie 😉💜. ^RP,delivery_status,0.3433303,returns_replacements,0.29772365,0.045606643,False,hard,delivery_status,False,hard,
CHECK,61,@115850 hi why your delivery a gent don't bring pos machine most of the time n insist on cash payment,AmazonHelp: @621660 MPOS devices are provided depending on their availability for a COD order shipped by Amazon Transport Services. While we're unable to guarantee the availability; request you to have the requisite cash ready when receiving the order. Appreciate your understanding.^VN,delivery_status,0.35597205,delivery_problem,0.31708267,0.03888938,False,hard,delivery_status,False,hard,
CHECK,65,@AmazonHelp order has been out for delivery with Intelcom since Sunday and its Tuesday and they are not answering the phone or replying to emails. I WANT MY ORDER #reallypissed #intel worst courtier,"AmazonHelp: @807448 I'm sorry for the poor experience! This isn't the expectation we've set. We'd like to look into this with you. When you have a moment, please contact us by phone or chat here: https://t.co/dNXwBZPiM6 ^AC",order_issue,0.4168017,delivery_status,0.36459452,0.052207172,False,hard,order_issue,False,hard,
CHECK,71,"@AmazonHelp Is it possible to give someone a gift from the Kindle store in the UK, and have it delivered to their device? Seems it's possible for US customers but not available here? You're losing money if this isn't possible!","AmazonHelp: @133576 I am sorry, Rob. This feature is not available on our UK site. Hope this info helps!^SM
Customer: @AmazonHelp Not really but thanks. Will have to shop elsewhere. ☹️",digital_product_support,0.3833931,delivery_problem,0.29049563,0.092897475,False,hard,digital_product_support,False,hard,
CHECK,73,They did this shit to me I️ brought a poster and I️t was a fucking pillow case as the poster 🙄🙄🙄😒 @AmazonHelp @115821 https://t.co/bhJKEkbqc8,AmazonHelp: @810426 Thanks for reaching out. Are you having trouble with a recent order? We want to assist! ^SH,order_issue,0.4208508,delivery_problem,0.3650602,0.055790603,False,hard,order_issue,False,hard,
CHECK,85,"@120169 : yesterday your delivery person updated ""customer not available"" for courier 43437699594.  It is a cheating as no calls were made to the number given. Today, even after multiple calls to customer service since morning courier not delivered. I ordered thru @115821 .","Customer: @AmazonHelp Ok...so please take your time...I give up here on any more follow up...I have been asking that whether it will delivered today ...half day is gone and I don't have even answer to my question...but I understood now..no use of any follow up...I give up
AmazonHelp: @243936 I understand your concern regarding the delivery. We have received your details and are actively working on it and will get back to you. We won't be able to provide any further insights on this. Appreciate your understanding. ^JS
Customer: @AmazonHelp You have all the details .What is there to actively work on it. courier is in madiwala branch of aramex since Friday..14 kms from delivery location..you guys have failed to deliver  and now also no one is active  working on issue
Customer: @243936 @AmazonHelp Hello Vivek, thank you for reaching out and apologies for any inconvenience, our courier couldn't reach your address due to heavy rain, we are checking with our team to rearrange delivery at the earliest.
Customer: @133929 @AmazonHelp Ok...then 1.  why on Friday it was updated thru sms that courier attempt failed as customer not available  2. Why on Saturday it was told that I will get my courier on Saturday itself but still not delivered ?
Customer: @133929 @AmazonHelp Very poor courier service and response to customers",delivery_problem,0.52319276,delivery_status,0.47758406,0.0456087,False,hard,delivery_problem,False,hard,
CHECK,86,"@115850 My friend received an expired deo. Look at the rusted bottle neck! Thanks to your customer support, he has now been hassled to the maximum as he struggles to return it! @115851 Is this what @115821 stands for? #FakeAmazon https://t.co/pVJ8z4Zp6n","AmazonHelp: @799629 We would like to help you. Please ask the account holder to share the details with us here: https://t.co/GIJyeYqKE0. We'll get in touch shortly. Please don't provide your order details as we consider it personal information. Our twitter page is visible to public.^CB
Customer: @AmazonHelp All the details has been submitted in the link shared in your msg. Please ensure that the defective product is picked up from the address without causing any more hassle. @115851 @115850
AmazonHelp: @799629 Thanks for the confirmation, Ratul. Our team will check this and will help in resolving the issue for you. Request you to wait for an update from them. ^NK",order_issue,0.4310424,preorder_issue,0.37388998,0.05715242,False,hard,order_issue,False,hard,
CHECK,88,@115821 now includes a photo along with the delivery notification. Look! There’s my package. But wait. That is NOT my front door. #FAIL https://t.co/1ebdAi4kFE,"AmazonHelp: @806024 I'm very sorry for the frustration with your delivery, Karen! I'd like a member of my team to personally look into this further. Please leave your detail here: https://t.co/me2JkrvXYl ^HM
Customer: @AmazonHelp Thanks @AmazonHelp. I found it after a walk down the street to match the door to the pic. I’m a modern day Nancy Drew.
AmazonHelp: @806024 I'm glad you were able to locate your package! We'd still love to escalate this to our Transportation team. When you get a chance, please send us your details at the link ^HM provided above. ^JM
Customer: @AmazonHelp Will do. Thank you!",delivery_problem,0.50098825,delivery_status,0.4414083,0.05957994,False,hard,delivery_problem,False,hard,
CHECK,93,Second TV attempted to be delivered and Second TV to do a vanishing act. Come on @115830 - we would like our TV now please. Something very fishy about all this...,"AmazonHelp: @131036 Since you received the confirmation that an investigation is pending, thank you for your patience while the investigation takes place. ^BD
Customer: @AmazonHelp 24 hours come and gone, but no update yet again. Do I have to call to get one?
AmazonHelp: @131036 I am sorry to hear this. Please click on the following link to contact us: https://t.co/JzP7hlA23B.^GA
Customer: @AmazonHelp Sorry, I fail to see how pointing me at your self help page is meant to help. May as well just call again. Please take ownership of the case and give me regular updates. While I've got your attention. It would be nice to have a case management section in account details.
AmazonHelp: @131036 Hi. The link we provided previously was the ""Contact Us"" link. As we are unable to access accounts through social media, it is the best means of proceeding. ^DC
Customer: @AmazonHelp In other words: Call us, because we don't hand out ticket numbers to reference issues. You see, there lies the problem. For all I do, all I get is: ""you already have a call open, we'll get back to you"".",refund_issue,0.41133198,prime_membership,0.37831977,0.03301221,False,hard,refund_issue,False,hard,
CHECK,95,@115850 why is there this line on the new book I just received? I like my books neat and clean. https://t.co/UQkIpzWOTe,"AmazonHelp: @313598 That's odd! I'm sorry to see the condition in which you've received this book.  You can initiate a return request here:https://t.co/dgreAZQ5qf Also, I've passed on your experience as feedback to the relevant team internally to ensure such instances aren't repeated. ^EM
Customer: @AmazonHelp I need to read the book. Who can wait till you send a replacement?
AmazonHelp: @313598 I see your enthusiasm, But as you've stated the product is defective. We request you to return the product for a replacement. ^PJ
Customer: @AmazonHelp While I like your instant replacement policy, the time it takes is too much for me to part with.  Thanks anyway.
AmazonHelp: @313598 I get your concern. However, this is the best option we've right now to help you out. ^AP",returns_replacements,0.48887023,refund_issue,0.44094464,0.04792559,False,hard,returns_replacements,False,hard,
CHECK,97,"Recibo una media de quince paquetes mensuales de @116928 y LOS ÚNICOS que siempre entregan con retraso, son @135806 @137605","AmazonHelp: @815970 Hola Monty. ¿Podrías indicarnos si tienes alguna entrega pendiente? ^HC
Customer: @AmazonHelp  https://t.co/o1sc3K8ZZb
AmazonHelp: @815970 Comprendo, ¿nos podrías indicar si te has podido contactar directamente con el transportista? ^KA
Customer: @AmazonHelp Pero bueno, que es solo una rabieta porque Correos, tanto en su versión ""normal"" como en su versión Exoress, no entrega nunca a tiempo.
Customer: @AmazonHelp No, solo un aviso de Amazon a las ocho comunicando que ya no llegaría hoy 😂. En observaciones, a partir de hoy, pondré que se evite en la medida de lo posible a este transportista. Un saludo y gracias por el interés.
AmazonHelp: @815970 Te recomendamos poder contactarle a través del siguiente enlace: https://t.co/meqnr4QIaC Te pedimos que nos puedas mantener al tanto de la entrega de tu pedido. ^KA",returns_replacements,0.31274185,delivery_status,0.27966106,0.033080786,False,hard,returns_replacements,False,hard,
CHECK,98,@115850 i cannot call the coustomer care as they are saying that we couldn't find your order and call gets disconnected. Actually this is my 3rd tweet and no one is responding!! Very disappointed from amazon coustomer care @AmazonHelp,"AmazonHelp: @134785 You would have received a correspondence to your registered email ID. Kindly check it here: https://t.co/8DAc10S7ww and reply us with your concerns. ^SC
Customer: @AmazonHelp How can you find my order of i didnt ordered it!! My brother ordered it for me and i received a defective one. And you are not listening at all. Provide me a refund!! This is going to be my last tweet if you are not going to solve @115850
AmazonHelp: @134785 I get your concern, Emraan. We would be able to check the issue and assist you only if we receive the details of the account from which the order was placed. Request you to provide the order or account details in the link shared earlier accordingly for assistance. ^KA
Customer: @AmazonHelp I don't have the details of that account. Does that mean i wont be eligible for a refund. If you want to check that much i have product. Send a delivery boy and i will return it!!
AmazonHelp: @134785 Unfortunately, our return process doesn't work that way. The account holder from the order was placed should fill in the details so that we could cross-check the same information and assist you further. (1/2) ^VM
AmazonHelp: @134785 I'm sorry as we wouldn't be able to provide any further information until we receive the updated details. (2/2) ^VM",refund_issue,0.5367441,order_issue,0.48422936,0.05251476,False,hard,refund_issue,False,hard,
CHECK,100,"I have 2 echos and set up multi room music playback. How do you switch back and forth between multi room audio and playing on only one? Sometimes I like whole house, sometimes I don't want to wake up my wife.
@115833 #echo #alexa","AmazonHelp: @116931 Please try asking Alexa to stop playing your music, and then ask her to play your music again, but without referencing the ""Multi-Room Music group"" you were previously using: https://t.co/gR1MEFl0If ^JR",digital_product_support,0.30877662,prime_membership,0.16869211,0.1400845,False,medium,digital_product_support,False,medium,
CHECK,104,#AmazonRechargesQuiz  @Amazonhelp where is a winner list today Dec 1st,"AmazonHelp: @227506 You're welcome. Keep us posted for any further assistance.

- Sajjad
Customer: @AmazonHelp Please make me winner 😂😂😂
Customer: @AmazonHelp @227506 Where is result of oneplus 5t winners
AmazonHelp: @227507 You would be able to check the winner's list and the announcement details here: https://t.co/ICRkX1Ycvg  ^SC
Customer: @AmazonHelp I have gone through this link there of no any update yet in the website...
AmazonHelp: @227507 Please check here: https://t.co/dZxJe9les3 you will be able to see the recent updates. ^SC",prime_membership,0.40716782,digital_product_support,0.34858215,0.058585674,False,hard,prime_membership,False,hard,
CHECK,105,@115830 @AmazonHelp Your Customer Service is shocking! Not what i expect from a big company like you!,"Customer: @amazonhelp 1/2 An item listed as £14.99 on deal of the day for Black Friday I put in my basket and paid for before midnight has been…
Customer: @amazonhelp 2/2 ..changed as £19.99 - Your team won't seem to honour the original price even though they can see i orderd b4 midnight on BF
AmazonHelp: @157762 I'm sorry! We want to help. Can you possibly share the link of this item so we can research this further. ^SH
Customer: @amazonhelp https://t.co/qV7bNTitXL
Customer: @AmazonHelp In addition when contacting your customer service on phone the audio quality is terrible and i couldnt get thru your excessive security questions because the person couldnt get the details right! I never got to my problem!!
AmazonHelp: @157762 I'm so sorry to hear about this experience, Luke! It's certainly not what we want for our customers. We'd like to have a member of our team look into this with you. Please provide us more details about your order here: https://t.co/FQnE0Pxkbx 

-Tabitha S.",prime_membership,0.4574194,order_issue,0.4094758,0.047943592,False,hard,prime_membership,False,hard,
CHECK,107,@115821 @115817 keeps sending me in circles!! Not a good look! I just want my items or a refund!,"Customer: @AmazonHelp Its not going to arrive! They cannot find it!
Customer: @AmazonHelp I have spent nearly 2k in a months time and was planning by on spend more But I will never ever order again from @115821 will tweet  the ceo
AmazonHelp: @137253 What has customer service advised? ^SC
Customer: @AmazonHelp What would you advise
Customer: @AmazonHelp You have been given the tracking number please call ups to confirm.my item is lost so that I don't have to wait until the 5th for a refund
Customer: @AmazonHelp 2. 5 hours on the phone and no where",refund_issue,0.49176937,delivery_problem,0.4330773,0.058692068,False,hard,refund_issue,False,hard,
CHECK,108,@115821 Gotta love that I pay for Prime and choose 2 day shipping for you to use a shipping method that's gonna take 5 days.,"AmazonHelp: @137116 Prime Two-Day Shipping refers to the transit time after the item is ready to ship. Have we missed the delivery date given? Let us know, we're here to help! ^MW
Customer: @AmazonHelp You haven't missed the delivery date, but the date set for delivery is 5 days after it's been accepted for shipping.  Sent using UPS SurePost, which with that you may as well walk my package to me.
AmazonHelp: @137116 I can definitely understand your frustration. When is the delivery scheduled to arrive?  You can view your tracking details here: https://t.co/Y5jpI9gRhE. ^SY",delivery_problem,0.5053476,delivery_status,0.4596267,0.045720905,False,hard,delivery_problem,False,hard,
CHECK,114,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830","AmazonHelp: @148053 I'm sorry that your parcel hasn't been located, Carrie! Have you tried the following steps: https://t.co/zPRSf7DvQp? ^AB
Customer: @AmazonHelp I do not know who the carrier is. I shouldn't have to contact them when it's your carrier that has lied. I have checked the mailbox for a card etc.
AmazonHelp: @148053 We're not able to view your order via Twitter but we'd like to look into this with you, Carrie! Please ring us or contact by chat here: https://t.co/JzP7hlA23B ^AB
Customer: @AmazonHelp I already have but there's a 12 hour wait. There was me thinking Amazon use Twitter to help resolve customer issues. Clearly not.
AmazonHelp: @148053 Please use the phone or live chat option here: https://t.co/JzP7hlA23B, so we're able to look further into this with you in real-time. ^WJ",delivery_problem,0.4362159,delivery_status,0.39973944,0.036476463,False,hard,delivery_problem,False,hard,
CHECK,122,@115821 stop advertising items as same-day delivery if you cannot make good on that,"AmazonHelp: @816246 We'd like to help! Do you need help with a current order?  ^CO
Customer: @AmazonHelp I have called customer service three times and nobody can give me any information at all
AmazonHelp: @816246 I understand your concern. We are here to help!  Packages can arrive as late as 21:00. Please keep us updated on the arrival. ^SC",delivery_problem,0.5076958,delivery_status,0.46208662,0.045609176,False,hard,delivery_problem,False,hard,
CHECK,123,Bought some new sheets on @115821. Yay for me that they came pre-used and repackaged with someone else's hair! #barf https://t.co/kHezB8LjiU,"AmazonHelp: @236682 Uh-oh, that's definitely no good! I sincerely apologize! You can see your refund / replacement options here: https://t.co/Y5jpI9gRhE
If you should need to speak to us directly, you can reach us by phone, chat or email here: https://t.co/hApLpMlfHN ^NC
Customer: @AmazonHelp Just dropped them off at the ups store. Sure hope this doesn't happen to anyone else
AmazonHelp: @236682 Thank you for the update, and your patience! ^JR",returns_replacements,0.39857742,refund_issue,0.320268,0.07830942,False,hard,returns_replacements,False,hard,
CHECK,126,@115850 requested for a replacement of an order after I received the used item. Instead I was asked to send the item to given address even though I've asked for alternate pickup address. Item being a power bank cannot be sent through post.,"Customer: @AmazonHelp I've shared the details. Also, my present address comes under the pickup region as my neighbours have done the same. Alternatively I can share the office address where all the e-commerce organisation do pickup on a regular basis.
AmazonHelp: @131418 Thank you for the head's up, Pawan. We'll check and get back to you with an update soon. ^SY
Customer: @AmazonHelp Sure thanks.

Hope @115821 @115850  have reach in atleast the capital city (""Delhi"") of India for which my request is under process and taking this much time for an order replacement.
AmazonHelp: @131418 We value your time and we'll get this done at the earliest. ^MN
Customer: @AmazonHelp @115821 @115850 @115851  Yes I agree that you value our time but it has been 48 hours without any response. Hope you take action and get the item picked up at the earliest possible time.
AmazonHelp: @131418 I understand waiting could be tiresome. You would have received an email correspondence to your registered email ID. Kindly check it and reply with your concerns so that we can work on it and get back to you at the earliest. ^SC",delivery_problem,0.42537937,delivery_status,0.38376492,0.041614443,False,hard,delivery_problem,False,hard,
CHECK,128,@115821 if my package doesn’t arrive today do i get refunded for my one day shipping?,"AmazonHelp: @155875 Thanks for reaching out to us today. What's the delivery date given on your order confirmation e-mail? You can check your messages here: https://t.co/5HZIoUMh3q  ^FJ
Customer: @AmazonHelp It’s supposed to arrive today but says it will be delayed because it was sent to the wrong delivery center
AmazonHelp: @155875 I'm sorry it will be late. We can check on your order and answer your shipping fee question by phone or chat: https://t.co/JzP7hlA23B ^MG",delivery_problem,0.4623093,refund_issue,0.41209564,0.050213665,False,hard,delivery_problem,False,hard,
CHECK,132,@115821 is getting an email from   “ __email__ “ telling me my order hasn’t been shipped because i need to fax credit card information and the billing adress legit or a scam ?,"Customer: @AmazonHelp i’ve already called and left multiple emails and reached out to your twitter and nothing
AmazonHelp: @330898 When you spoke with us, what information or insight did we provide you with for your order? ^BV
Customer: @AmazonHelp the person i talked to told me to reply to the email that told me to fax my billing adress,id,social security,phone number,&amp; credit card and i did
AmazonHelp: @330898 If the order isn't showing under Your Orders, you may need to place a new order. Have you ordered anything on this account in the past? ^DW
Customer: @AmazonHelp i’ve called again and this worker helped me more than my first call so i got it all worked out and my order is back up and everythings fine. thanks
AmazonHelp: @330898 Wonderful! Thanks for letting us know! We hope you enjoy the rest of your weekend! ^WJ",order_issue,0.4627882,refund_issue,0.41657588,0.046212316,False,hard,order_issue,False,hard,
CHECK,136,"@AmazonHelp your service over the phone and through the internet does not work. Useless, completely useless. I would very much like to speak to some one at your head office. Please provide me with contact details to be able to do this","Customer: @AmazonHelp Yes I was, but these things are already late  and when it then showed up as delivered that changed things
AmazonHelp: @791507 When did they ask you to wait until?^PK
Customer: @AmazonHelp When they call me back, when is when?
AmazonHelp: @791507 Did we provide a time-frame for when we will get back to you? ^PJ
Customer: @AmazonHelp By the end of the day, but I have to sit here hoping things are going to be delivered, if they are not, I’ve wasted a days holiday
AmazonHelp: @791507 If nobody contact's you by the end of the day you can reach us here: https://t.co/JzP7hlA23B. We appreciate your patience.^CN",delivery_problem,0.47727987,delivery_status,0.44577807,0.0315018,False,hard,delivery_problem,False,hard,
