conversation_root,brand_tweet_id,author_id,inbound,brand_created_at,brand_response,response_tweet_id,in_response_to_tweet_id,customer_tweet_id,customer_author_id,customer_inbound,customer_text,customer_created_at,split,char_length,word_count,has_context,turn_count,has_url,difficulty_score,candidate_id,selection_reason,golden_example_id,intent,should_escalate,difficulty,annotation_notes,conversation_context
2840252,2840251,AmazonHelp,False,Mon Nov 27 16:13:32 +0000 2017,"@148053 I'm sorry that your parcel hasn't been located, Carrie! Have you tried the following steps: https://t.co/zPRSf7DvQp? ^AB",2840250,2840252.0,2840252,148053,True,"Great, Amazon order is showing as delivered ""handed to resident"" at 11.57. They weren't so where are my items @115830",2017-11-27 16:10:31+00:00,evaluation,117,20,True,3,False,,307,regular_coverage,114,,,,,"AmazonHelp: @148053 I'm sorry that your parcel hasn't been located, Carrie! Have you tried the following steps: https://t.co/zPRSf7DvQp? ^AB
Customer: @AmazonHelp I do not know who the carrier is. I shouldn't have to contact them when it's your carrier that has lied. I have checked the mailbox for a card etc.
AmazonHelp: @148053 We're not able to view your order via Twitter but we'd like to look into this with you, Carrie! Please ring us or contact by chat here: https://t.co/JzP7hlA23B ^AB
Customer: @AmazonHelp I already have but there's a 12 hour wait. There was me thinking Amazon use Twitter to help resolve customer issues. Clearly not.
AmazonHelp: @148053 Please use the phone or live chat option here: https://t.co/JzP7hlA23B, so we're able to look further into this with you in real-time. ^WJ"
77406,77404,AmazonHelp,False,Thu Nov 30 12:23:00 +0000 2017,@133250 I'm sorry for the unpleasant experience you had with our support team. Certainly we never expected this. I'll be sure to pass along your experience as a feed back to our team internally so that they can evaluate it to make sure it doesn't happen again. ^HS,77405,77406.0,77406,133250,True,"@AmazonHelp  your customer support team prove this all power in your hand and customer is helpless, is there any place or athuority where i can complain your bad customer service",2017-11-30 12:13:00+00:00,evaluation,178,30,True,12,False,,126,escalation_or_context_heavy,115,,,,,"Customer: @AmazonHelp Ok,
One more time i give my info here
#UNINSTALLAMAZON
AmazonHelp: @133250 You will find the email trail we had exchanged regarding the issue, please revert to the last email and we'll take the issue forward. Thank you for understanding. ^SI
Customer: @AmazonHelp What should i do in  this page,
You people here just to upset your customer
#UNINSTALLAMAZON https://t.co/KseWG4Xxmo
Customer: @AmazonHelp I reply two time this email ,
As usual there is no response @115850 
#UNINSTALLAMAZON
AmazonHelp: @133250 I'm sorry, Twitter being a public platform we do not have access to your order details. The resolution provided over the email is the best we can offer. For further insight please wait for an update. Thank you for understanding. ^SI
Customer: @AmazonHelp No i am a customer , i don't understand anything,
I just want solution BECAUSE THIS IS MY RIGHT
#UNINSTALLAMAZON"
843615,843614,AmazonHelp,False,Sat Nov 25 10:00:32 +0000 2017,"@177329 Bonjour, pouvez-vous me fournir le lien vers l'article en question ?
^ARC",843594,843615.0,843615,177329,True,Euh... @120533 vous êtes bien gentil mais je ne pense pas que en 2100 vous serez encore présent pour sortir la Saison 1 de cette récente série 😂 https://t.co/rUN6xB9JLX,2017-11-25 09:55:06+00:00,evaluation,168,29,True,12,True,,122,escalation_or_context_heavy,116,,,,,"Customer: @AmazonHelp Vous n'avez pas un compte twitter perso ça sera plus pratique ? Sinon oui d'accord, j'ai un lien vers un site qui permet de gérer le visionnage des films, j'ai un compte où il est possible de voir les quelques 700 films que j'ai pu voir (c'est peut-être plus simple aussi ?) 😉
AmazonHelp: @177329 Vous pouvez peut-être me l'envoyer via le lien que je vous ai donné précédemment 😉
Customer: @AmazonHelp D'accord je fais ça tout de suite 😉
AmazonHelp: @177329 Merci 😊
Customer: @AmazonHelp De rien ! Au plaisir de vous reparler (un jour) ! 😄
AmazonHelp: @177329 A très bientôt. 😜"
680422,680421,AmazonHelp,False,Sat Nov 25 07:22:29 +0000 2017,@152506 I'd suggest that you check our website from time to time to see if this item has become available. Thank you for your interest. (2/2) ^VM,,680422.0,680422,152506,True,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",2017-11-25 06:56:34+00:00,evaluation,77,9,True,2,True,,453,regular_coverage,117,,,,,AmazonHelp: @152506 I'd suggest that you check our website from time to time to see if this item has become available. Thank you for your interest. (2/2) ^VM
2848995,2848993,AmazonHelp,False,Mon Nov 27 19:07:32 +0000 2017,"@792276 Oh no! I'm so sorry your DVDs arrived crushed! This is not how we want items delivered. Please visit the Online Return Center here; https://t.co/DLe9KUYAqA.
^AV",2848994,2848995.0,2848995,792276,True,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",2017-11-27 18:54:39+00:00,evaluation,279,49,True,4,False,,379,regular_coverage,118,,,,,"AmazonHelp: @792276 I definitely understand your frustrations with this situation! We'd like to have another chance to look at this with you and resolve your concerns.  When you have a moment, please reach out to us by phone here:  https://t.co/hApLpMlfHN. We're here to help! ^AZ
Customer: @AmazonHelp Swing and a miss, but thanks anyway.
AmazonHelp: @792276 I apologize, however we don't have access into your account through social media platforms. In order for us to take another look into this, we would need for you to contact us using the link provided by ^AZ. We'd be happy to try to help. ^NC
Customer: @AmazonHelp Sorry, I should have been more clear. I meant that I did try, and got same (lack of) result. I give up. I'll just throw the pieces and that ridiculous envelope in a box with a note, mail it all back at my expense (hooray) and hope for the best sometime before the end of the year.
AmazonHelp: @792276 I'm sorry for how frustrating this is and I can definitely understand where you're coming from. This isn't what we strive for, and we let you down. I hope you'll give us a chance in the future, let us know if you have any questions. ^DW
Customer: @AmazonHelp Well, thanks. I'll still order non-fragile items from Amazon, but DVDs will be bought only from outside vendors from now on. The way your KY center packages them is just awful, no protection and too much room to bounce around. Keep it on mind if you're DVD shopping yourself. 😕"
480352,480350,AmazonHelp,False,Fri Dec 01 13:40:00 +0000 2017,"@229163 Hi Tonya. Sorry to hear. With regards your order, what is the status now? Has it been marked as dispatched and assigned a carrier or is it still pending fulfillment? ^NV",480351,480352.0,480352,229163,True,@115821 SUPER UPSET WITH THE SERVICE AS A PRIME MEMBER. LOSING FAITH IN THIS COMPANY. WAS OFFERED A LOW BALL GIFT CARD FOR APPEASEMENT WHEN I HAVEN'T STILL RECEIVED MY TV AFTER ORDERING FOR THE 2ND TIME,2017-12-01 13:38:10+00:00,evaluation,202,37,True,3,False,,40,regular_coverage,119,,,,,"AmazonHelp: @229163 Hi Tonya. Sorry to hear. With regards your order, what is the status now? Has it been marked as dispatched and assigned a carrier or is it still pending fulfillment? ^NV
Customer: @AmazonHelp No I haven't. This is my 2nd attempt to buy a tv, the first time you guys have scammers and it never delivered and now i buy and stock by you and with my prime still no tv and i was offered a low $25 gift card. I want my tv and a better appeasement offer. This is frustrating
AmazonHelp: @229163 What was the delivery date given in your confirmation e-mail here: https://t.co/sa4shCDiwH? ^KP
Customer: @AmazonHelp I'm prime and it was Wednesday, now just finish talking with UPS and they do not know where the package is, they now wanting to investigate. So Is amazon is gonna send me another tv?
AmazonHelp: @229163 Hello Tonya, we can't access your account info directly here. Please follow this link:   https://t.co/hApLpMlfHN we will be able to investigate further. ^HS
Customer: @AmazonHelp I''m on the phone and now the tv is out of stock with your company and I'm being offered a refund not a replacement and lesser appeasement gift card from lastnight. I'm livid!!!"
1238819,1238818,AmazonHelp,False,Sat Nov 25 19:48:27 +0000 2017,@287928 We have more than 10000 skills and we are working on getting more international skills to India.,,1238819.0,1238819,287928,True,"@115850 not sure why Alexa skills for logitech harmony, bond, broadlink - all home control apps are blocked in India. It's very frustrating to buy am Alexa and then find out that I got 5% of the features that we have been dreaming of. #AlexaDiaappoints",2017-11-25 06:27:12+00:00,evaluation,252,45,True,2,False,,305,regular_coverage,120,,,,,AmazonHelp: @287928 We have more than 10000 skills and we are working on getting more international skills to India.
2886473,2886471,AmazonHelp,False,Tue Nov 28 12:40:29 +0000 2017,"@473952 Oh no! I'm sorry about this happening. Without providing any personal account information, could you tell us what you ordered, so that we can further assist? ^GP",2886472,2886473.0,2886473,473952,True,@115830 your listing showed the item on the left and promised “no wires” what I got was on the right and they want to deduct postage from the refund. Very unimpressed. https://t.co/BS67hqN3yr,2017-11-28 12:32:22+00:00,evaluation,191,32,True,3,True,,83,regular_coverage,121,,,,,"AmazonHelp: @473952 Oh no! I'm sorry about this happening. Without providing any personal account information, could you tell us what you ordered, so that we can further assist? ^GP
Customer: @AmazonHelp Hello, thanks for getting back to me. The page is here:-
P https://t.co/sBkCeTJPlW
AmazonHelp: @473952 Could you please contact us so that we can look into this item further? You can reach us here: https://t.co/oGDklGgbCZ. ^PJ
Customer: @AmazonHelp Thank you for a very quick and effective resolution
AmazonHelp: @473952 Please let us know if we can be of any further assistance! We're always here to help! ^SM"
2957000,2956991,AmazonHelp,False,Wed Nov 29 19:22:29 +0000 2017,@816246 We'd like to help! Do you need help with a current order?  ^CO,"2956992,2956993,2956994,2956995,2956990,2956996,2956997,2956998,2956999",2957000.0,2957000,816246,True,@115821 stop advertising items as same-day delivery if you cannot make good on that,2017-11-29 19:17:23+00:00,evaluation,83,14,True,9,False,,165,escalation_or_context_heavy,122,,,,,"AmazonHelp: @816246 We'd like to help! Do you need help with a current order?  ^CO
Customer: @AmazonHelp I have called customer service three times and nobody can give me any information at all
AmazonHelp: @816246 I understand your concern. We are here to help!  Packages can arrive as late as 21:00. Please keep us updated on the arrival. ^SC"
508197,508195,AmazonHelp,False,Fri Dec 01 21:54:36 +0000 2017,"@236682 Uh-oh, that's definitely no good! I sincerely apologize! You can see your refund / replacement options here: https://t.co/Y5jpI9gRhE
If you should need to speak to us directly, you can reach us by phone, chat or email here: https://t.co/hApLpMlfHN ^NC",508196,508197.0,508197,236682,True,Bought some new sheets on @115821. Yay for me that they came pre-used and repackaged with someone else's hair! #barf https://t.co/kHezB8LjiU,2017-12-01 21:38:23+00:00,evaluation,140,21,True,2,True,,54,regular_coverage,123,,,,,"AmazonHelp: @236682 Uh-oh, that's definitely no good! I sincerely apologize! You can see your refund / replacement options here: https://t.co/Y5jpI9gRhE
If you should need to speak to us directly, you can reach us by phone, chat or email here: https://t.co/hApLpMlfHN ^NC
Customer: @AmazonHelp Just dropped them off at the ups store. Sure hope this doesn't happen to anyone else
AmazonHelp: @236682 Thank you for the update, and your patience! ^JR"
496000,495998,AmazonHelp,False,Fri Dec 01 18:08:00 +0000 2017,"@233308 Olá Antonio, assim que tivermos mais informação e novidades serão anunciadas no site. Continue de olho 😉! ^LG",502483,495999.0,495999,233308,True,"@117086 Quando a Amazon passará a vender produtos de tecnologia, cozinha, etc. Sem ser por terceiros?",2017-12-01 18:01:09+00:00,evaluation,101,16,True,10,False,,133,escalation_or_context_heavy,124,,,,,"AmazonHelp: @233308 Olá Antonio, assim que tivermos mais informação e novidades serão anunciadas no site. Continue de olho 😉! ^LG"
2961753,2961751,AmazonHelp,False,Wed Nov 29 21:03:00 +0000 2017,"@221293 Hola Mario, lamento el atraso. ¿Has podido hablar con la empresa encargada de la entrega para más detalles? ^LG",2961752,2961753.0,2961753,221293,True,Y otro día más q @116928 m toma el pelo y no me entrega un paquete prioritario. Xo eh q me aseguran q mañana si. Menuda burla de servicio,2017-11-29 20:57:52+00:00,evaluation,137,29,True,6,False,,315,regular_coverage,125,,,,,"AmazonHelp: @221293 Mario, gracias por el dato, ¿ya has contactado a los vendedores y a Servicio al Cliente en el caso del pedido gestionado por Amazon? De ser así, ¿qué respuesta te brindaron? ^CB
Customer: @AmazonHelp Todo venía junto en el mismo paquete así que asumo que lo gestiona Amazon. En el primero, el cual se perdió, primero me dijeron que llegaría 3 días después y cuando no llegó y pregunte me dijeron que se había extraviado
Customer: @AmazonHelp En este segundo pues la""entrega garantizada"" era hoy pero nada aquí estamos de nuevo sin el paquete. He puesto tres quejas por si sirve de algo
AmazonHelp: @221293 Mario, ¿qué respuesta te brindaron nuestros compañeros de Servicio al Cliente? ^ES
Customer: @AmazonHelp Que lo sentían mucho. Metieron las quejas y en la segunda queja un descuento de 7 euros y jurarme y perjurarme que este nuevo pedido vendría ipsofacto
AmazonHelp: @221293 Comprendo Mario y gracias por el dato, en este caso, si no lo recibes hoy, lo mejor sería consultar nuevamente con Servicio al Cliente ya que nosotros no tenemos acceso a tu cuenta. Si gustas, puedes usar este enlace: https://t.co/OjvUxwnzPe
^CB"
67512,67510,AmazonHelp,False,Thu Nov 30 09:15:31 +0000 2017,@131418 I understand your concern regarding the return of the power bank. Please share your details here: https://t.co/GIJyeYqKE0 and we will look into it. ^AH,67511,67512.0,67512,131418,True,@115850 requested for a replacement of an order after I received the used item. Instead I was asked to send the item to given address even though I've asked for alternate pickup address. Item being a power bank cannot be sent through post.,2017-11-30 08:45:00+00:00,evaluation,239,43,True,4,False,,565,regular_coverage,126,,,,,"Customer: @AmazonHelp I've shared the details. Also, my present address comes under the pickup region as my neighbours have done the same. Alternatively I can share the office address where all the e-commerce organisation do pickup on a regular basis.
AmazonHelp: @131418 Thank you for the head's up, Pawan. We'll check and get back to you with an update soon. ^SY
Customer: @AmazonHelp Sure thanks.

Hope @115821 @115850  have reach in atleast the capital city (""Delhi"") of India for which my request is under process and taking this much time for an order replacement.
AmazonHelp: @131418 We value your time and we'll get this done at the earliest. ^MN
Customer: @AmazonHelp @115821 @115850 @115851  Yes I agree that you value our time but it has been 48 hours without any response. Hope you take action and get the item picked up at the earliest possible time.
AmazonHelp: @131418 I understand waiting could be tiresome. You would have received an email correspondence to your registered email ID. Kindly check it and reply with your concerns so that we can work on it and get back to you at the earliest. ^SC"
481538,481536,AmazonHelp,False,Fri Dec 01 14:08:27 +0000 2017,"@229458 Bonjour, je suis désolée d'apprendre cela. Dans un souci permanent de qualité et d’efficacité, je vous invite à nous communiquer le numéro de suivi de votre commande.^SB",481537,481538.0,481538,229458,True,Bon je le sens mal cette livraison @120533 :( Appel du livreur limite insistant et autoritaire pour que je descende récupérer mon colis alors que je ne suis pas chez moi. Me propose de le laisser à un voisin : Non (je ne connais pas encore assez mes voisins pour cela),2017-12-01 13:49:22+00:00,evaluation,268,51,True,4,False,,598,regular_coverage,127,,,,,"Customer: @AmazonHelp Enfin ce que j'ai beaucoup de mal à digérer, c'est le coup du livreur qui dit qu'il va ma rappeler mais qui ne rappelle pas...
AmazonHelp: @229458 Quel est le transporteur en charge de la livraison ?
^MD
Customer: @AmazonHelp Amazon Logistics d'après le suivi
AmazonHelp: @229458 Avez-vous rempli le formulaire précédemment communiqué par ma collègue, je vous prie? ^SA
Customer: @AmazonHelp Pas encore
Customer: @229458 @AmazonHelp Tu sais que tu peux donner des instructions de livraison au moment de la commande, fallait te rendre dispo ensuite"
170974,170972,AmazonHelp,False,Fri Nov 24 22:00:54 +0000 2017,@155875 Thanks for reaching out to us today. What's the delivery date given on your order confirmation e-mail? You can check your messages here: https://t.co/5HZIoUMh3q  ^FJ,170973,170974.0,170974,155875,True,@115821 if my package doesn’t arrive today do i get refunded for my one day shipping?,2017-11-24 21:51:24+00:00,evaluation,85,16,True,2,False,,577,regular_coverage,128,,,,,"AmazonHelp: @155875 Thanks for reaching out to us today. What's the delivery date given on your order confirmation e-mail? You can check your messages here: https://t.co/5HZIoUMh3q  ^FJ
Customer: @AmazonHelp It’s supposed to arrive today but says it will be delayed because it was sent to the wrong delivery center
AmazonHelp: @155875 I'm sorry it will be late. We can check on your order and answer your shipping fee question by phone or chat: https://t.co/JzP7hlA23B ^MG"
2983722,2983721,AmazonHelp,False,Thu Nov 30 05:30:12 +0000 2017,"@171871 Also, may I know if you've reported the issue about the seller to our support team here: https://t.co/vlvfJr4nN9? 2/2 ^EM","2983724,2983725",2983722.0,2983722,171871,True,Truth always bitter @115850 @AmazonHelp #TrumenLabs #FinnCosmaceuticals #Beardoil #Amazon #Amazonindia https://t.co/yusD742rjY You don't have the freedom to speak what is right. https://t.co/PnWpgqtcW0,2017-11-30 05:10:14+00:00,evaluation,201,22,True,2,True,,18,regular_coverage,129,,,,,"AmazonHelp: @171871 Also, may I know if you've reported the issue about the seller to our support team here: https://t.co/vlvfJr4nN9? 2/2 ^EM"
516636,516634,AmazonHelp,False,Sat Dec 02 01:18:55 +0000 2017,"@239076 ¡Hola, Diego! ¿Hay algo en lo que te podamos ayudar? ^LC",516635,516636.0,516636,239076,True,Hice una compra muy precipitada en @116875 😅,2017-12-02 01:14:42+00:00,evaluation,44,8,True,2,False,,557,regular_coverage,130,,,,,"AmazonHelp: @239076 ¡Hola, Diego! ¿Hay algo en lo que te podamos ayudar? ^LC
Customer: @AmazonHelp Excelente servicio, gracias!! Sus ofertas son muy buenas !! 😃
AmazonHelp: @239076 ¡Nos alegra saberlo Diego! Gracias por tus comentarios, nos motivan a seguir esforzándonos cada día más, por acá seguimos entrenando 😁✨. ¿Cuéntanos que has comprado últimamente?  ^PC https://t.co/ecRGmFUxdQ"
2889199,2889197,AmazonHelp,False,Tue Nov 28 14:11:57 +0000 2017,"@801075 Bonjour, désolée d'apprendre cela :/ de quel transporteur s'agit-il s'il vous plaît ? ^SN",2889198,2889199.0,2889199,801075,True,@AmazonHelp J’envoie des mails au service client qui me répond à chaque fois un message pré-défini qui n’a rien à voir avec ce que je leur ai dit. Ça fait 2 jours que ça dure je vais commencer à m’énerver je pense.,2017-11-28 13:48:05+00:00,evaluation,214,42,True,12,False,,127,escalation_or_context_heavy,131,,,,,"Customer: @AmazonHelp Bonsoir, alors je ne suis pas encore chez moi mais je dois m’inquiéter si le statut de ma commande c’est : « livré à un résident » alors qu’il n’y avait PERSONNE chez moi aujourd’hui ?
AmazonHelp: @801075 Si les recherches dans votre entourage ne donnent rien, merci de nous tenir au courant. ^KD
Customer: @AmazonHelp A priori rien chez moi, je n’y suis pas mais ma mère n’a rien réceptionné et rien dans la boîte. On a demandé aux voisins, rien. Si quelqu’un réceptionne un colis de valeur... qu’est-ce qui l’oblige à être honnête et à le rendre le ? 😭
AmazonHelp: @801075 Si le suivi indique que le colis est livré et que malgré les recherches vous ne le trouvez pas, il faut le signaler à notre service client pour ouvrir une enquête auprès du transporteur et avoir le nom de la personne ayant reçu votre colis.^ASZ
Customer: @AmazonHelp Je vais faire ça ! Merci 🤞🏻
AmazonHelp: @801075 A votre service !"
888189,888187,AmazonHelp,False,Sat Nov 25 16:24:30 +0000 2017,"@330898 Oh no! Sorry to hear this! We are unable to view your account via Twitter, however if you reach out to us here: https://t.co/hApLpMlfHN we can take a look at the correspondence we have sent you! https://t.co/hApLpMlfHN",888188,888189.0,888189,330898,True,@115821 is getting an email from   “ __email__ “ telling me my order hasn’t been shipped because i need to fax credit card information and the billing adress legit or a scam ?,2017-11-25 16:18:04+00:00,evaluation,175,33,True,8,False,,174,escalation_or_context_heavy,132,,,,,"Customer: @AmazonHelp i’ve already called and left multiple emails and reached out to your twitter and nothing
AmazonHelp: @330898 When you spoke with us, what information or insight did we provide you with for your order? ^BV
Customer: @AmazonHelp the person i talked to told me to reply to the email that told me to fax my billing adress,id,social security,phone number,&amp; credit card and i did
AmazonHelp: @330898 If the order isn't showing under Your Orders, you may need to place a new order. Have you ordered anything on this account in the past? ^DW
Customer: @AmazonHelp i’ve called again and this worker helped me more than my first call so i got it all worked out and my order is back up and everythings fine. thanks
AmazonHelp: @330898 Wonderful! Thanks for letting us know! We hope you enjoy the rest of your weekend! ^WJ"
480420,480418,AmazonHelp,False,Fri Dec 01 13:33:28 +0000 2017,@229177 Super ! 😂 Quelle est votre boutique préférée sur notre site Antoine ? ^SB,480419,480420.0,480420,229177,True,"@AmazonHelp Ha. Un mois avant la fin de 2017, je viens d'arriver à 100 commandes cette année.

ça fait quand même beaucoup... Mon banquier va finir par me convoquer un jour tss... https://t.co/u6aPGtNm99",2017-12-01 13:15:01+00:00,evaluation,203,33,True,11,True,,131,escalation_or_context_heavy,133,,,,,"Customer: @AmazonHelp C'est vraiment génial, on son de qualité 👌
AmazonHelp: @229177 Je viens d'écouter un autre titre ""Don't Kill My Vibe"". C'est génial aussi. ^SB
Customer: @AmazonHelp C'est la folie ! Elle devrait sortir son premier album dans quelques mois
AmazonHelp: @229177 4 Singles en même pas 6 mois de cette qualité, est déjà pas mal. 😍 ^SB
Customer: @AmazonHelp Clairement d'accord !
AmazonHelp: @229177 😍"
2900942,2900940,AmazonHelp,False,Tue Nov 28 18:28:00 +0000 2017,@173401 I'm sorry that we've let you down. Have you received any communication about the delay? ^TR,2900941,2900942.0,2900942,173401,True,"Hi @115830 - I waited in all day for 3 parcels which your emails said would be delivered today, but no sign. Not a happy 🐰 #WasteOfADay",2017-11-28 18:19:18+00:00,evaluation,135,27,True,2,False,,490,regular_coverage,134,,,,,"AmazonHelp: @173401 I'm sorry that we've let you down. Have you received any communication about the delay? ^TR
Customer: @AmazonHelp Nope - last emails I had at around 10am said delivery would be today, and that's the last communication I had. Now I have no idea when my parcels will arrive and I have plans for the rest of the week so won't be in. Not what I pay for Prime for...
AmazonHelp: @173401 I understand your concern! Parcel's can be delivered until 21:00. We still intend on meeting this. If you do not have the item by this time, please let us know. ^AL.
Customer: @AmazonHelp 🤞"
528222,528212,AmazonHelp,False,Sat Dec 02 08:34:00 +0000 2017,"@242290 Hi, without providing any personal information. Can you tell us what happened? ^KI","528213,528201,528214,528215,528216,528217,528218,528219,528220",528221.0,528221,242290,True,@242291 @AmazonHelp @115830 I have requested on 21 and so far no discount has been made and I have not been charged. I do not want to cancel the order. I want to ship to Saudi Arabia,2017-12-02 08:15:13+00:00,evaluation,182,37,True,9,False,,150,escalation_or_context_heavy,135,,,,,"Customer: @AmazonHelp Customs did not impose restrictions on shipping from Britain
AmazonHelp: @242290 Can I ask if the item was sold by us or by one of our sellers?^TI
Customer: @AmazonHelp  https://t.co/usHCkx9OSl
Customer: @AmazonHelp From amazon
AmazonHelp: @242290 Hi, what reason was given for the order being canceled please? What is your order status now: https://t.co/BQmcNXDGU8 Has it been cancelled or is it still active? - Tara S
Customer: @AmazonHelp active"
2874073,2874070,AmazonHelp,False,Tue Nov 28 04:21:38 +0000 2017,"@791507 I'm sorry for any frustration! Without giving personal or account details, could you tell us a bit more about what's going on? ^DG","2874071,2874072",2874073.0,2874073,791507,True,"@AmazonHelp your service over the phone and through the internet does not work. Useless, completely useless. I would very much like to speak to some one at your head office. Please provide me with contact details to be able to do this",2017-11-28 04:03:45+00:00,evaluation,234,42,True,9,False,,142,escalation_or_context_heavy,136,,,,,"Customer: @AmazonHelp Yes I was, but these things are already late  and when it then showed up as delivered that changed things
AmazonHelp: @791507 When did they ask you to wait until?^PK
Customer: @AmazonHelp When they call me back, when is when?
AmazonHelp: @791507 Did we provide a time-frame for when we will get back to you? ^PJ
Customer: @AmazonHelp By the end of the day, but I have to sit here hoping things are going to be delivered, if they are not, I’ve wasted a days holiday
AmazonHelp: @791507 If nobody contact's you by the end of the day you can reach us here: https://t.co/JzP7hlA23B. We appreciate your patience.^CN"
174514,174510,AmazonHelp,False,Fri Nov 24 23:37:41 +0000 2017,"@156912 We can help with this! Once you've signed in to your Amazon account in the music app, you can find your music by tapping ""My Music"" from the menu. For more instructions downloading and accessing your purchased music, visit us here: https://t.co/mqgoUNGy3Z ^TK",174511,174512.0,174512,156912,True,"@AmazonHelp On amazon album page, I'm prompted to buy music I have already bought and is in my order history. No download button anywhere. Just want to access my music without having to use broken amazon music app. 2/2",2017-11-24 23:27:40+00:00,evaluation,218,39,True,2,False,,374,regular_coverage,137,,,,,"AmazonHelp: @156912 We can help with this! Once you've signed in to your Amazon account in the music app, you can find your music by tapping ""My Music"" from the menu. For more instructions downloading and accessing your purchased music, visit us here: https://t.co/mqgoUNGy3Z ^TK
Customer: @AmazonHelp Completely unhelpful, did you even read my problem? I know that I can click on My Music because I'm not an idiot. My problem is that I do not want to listen to the music via the Amazon Music App. All I want to do is download the 'mp3 download' I purchased as an mp3.
AmazonHelp: @156912 We'd like to look into this with you. Please contact us via phone or chat here: https://t.co/JzP7hlA23B Thanks! ^AJ"
2893082,2893080,AmazonHelp,False,Tue Nov 28 15:42:00 +0000 2017,@526095 I'm so sorry that your item hasn't arrived! That's not the experience we want for you! What is the current status for this delivery &amp; the original delivery dated given? You can check here: https://t.co/aaDyEz1VgE Keep us posted on this! We want to make sure it arrives!^FR,2893081,2893082.0,2893082,526095,True,Anyone care to have a wild stab in the dark as to who’s 2 days late with a pre order.....go on ....I dare you....😡😡,2017-11-28 15:21:55+00:00,evaluation,115,24,True,9,False,,160,escalation_or_context_heavy,138,,,,,"AmazonHelp: @526095 Just to clarify, you said that it is showing handed over, So the tracking is showing delivered, but the screenshot you posted shows it has not been delivered. Can you confirm what the tracking is currently showing please? You can find that here  https://t.co/aaDyEz1VgE^DJ
Customer: @AmazonHelp No not handed over to me....handed to the first driver...and then nothing...check the picture at the start of this thread...it’s still saying that..
AmazonHelp: @526095 Apologies, please contact us here: https://t.co/JzP7hlA23B so an agent can look into this further for you. ^JJ
Customer: @AmazonHelp There gonna say the same rubbish they sad yesterday, because it’s a foreign call centre, all they do is look at tracking, just like me, and they’ll see exactly the same.as me and you ...it’s the whole CS service that’s broke, as well as your delivery service..
Customer: @AmazonHelp Can you just clarify something for me....""exactly"" what are you able to do as a Amazon help representative?, because to be honest, all I see is your an apology engine, can you actually do anything physical on your end??
AmazonHelp: @526095 The best solution is to contact us directly here: https://t.co/JzP7hlA23B so we can look into it ^BD"
447212,447210,AmazonHelp,False,Thu Nov 30 19:26:29 +0000 2017,"@220938 ¡Hola! Lamentamos las molestias ocasionadas. Nos puedes confirmar, ¿cuál es la fecha de entrega estimada del pedido? ^LC",447209,447211.0,447211,220938,True,"@AmazonHelp Ademas de que era el regalo de cumpleaños de mi padre, y ahora pues sirve de bien poco que lo envien, ya que el no esta.",2017-11-30 19:01:47+00:00,evaluation,132,27,True,8,False,,173,escalation_or_context_heavy,139,,,,,"Customer: @AmazonHelp Se van a retrasar otro dia mas, porque les ha dado la gana. No aguanto mas, hacedme el favor de cancelar mi pedido y reintregarme el importe de este. Mi padre se ha quedado sin regalo de cumpleaños, por culpa de una pesima gestion, de una empresa embustera como es ASM. Gracias.
AmazonHelp: @220938 Hola, en este caso te recomendamos contactar con nuestros compañeros de Servicio al Cliente para que ellos puedan asistirte con tu caso. Lo puedes hacer en el siguiente enlace: https://t.co/OjvUxwnzPe ^RC
Customer: @AmazonHelp el problema es que no los puedo devolver, porque no estan en mi poder. ASM tiene el paquete, y ya no lo quiero, estoy mas que harto. No voy a esperar hasta el lunes a que me lo entreguen, con una semana de retraso. Me niego como cliente. Ofrecedme soluciones a esto, por favor.
AmazonHelp: @220938 Comprendemos, sin embargo como te mencionaron anteriormente tienes que contactar a nuestros compañeros de Servicio al Cliente. Te brindamos el enlace nuevamente para que puedas entrar en contacto con ellos: https://t.co/OjvUxwnzPe ^ES
Customer: @AmazonHelp Ya esta reembolsado, gracias por la ayuda. He de decir que vuestro servicio de Atencion al Cliente por telefono es de lo mejor que he visto, muy cordial y conciso al explicarse. Bravo.
AmazonHelp: @220938 Nos complace escuchar que pudieron ayudarte. Siempre que tengas alguna consulta o duda estamos para servirte con mucho gusto. Saludos ^RC"
