golden_example_id,query,rank,customer_tweet_id,conversation_root,historical_customer_text,brand_response,bm25_score,dense_score,bm25_norm,dense_norm,hybrid_score
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",7,787879,787879,@AmazonHelp hi when will Wwe2k18 deluxe edition be available again ?,"@215292 I'm sorry, we don't have any further info on this. We recommend to keep checking the site &amp; social media for updates. ^KM",16.50896368911715,0.531141996383667,0.8250254758867983,0.7153805939810655,0.7702030349339319
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",8,932281,932281,@AmazonHelp @117634 how do I remove these old magazines I ‘borrowed’ from my devices? VERY annoying! https://t.co/NgpfFIuUpu,@220082 Hey James! Have you been able to follow the steps listed here: https://t.co/lmECkh7JQb. Let us know if this helps! ^LH,14.483287121015902,0.5440752506256104,0.7237935145074078,0.732800039561916,0.7282967770346619
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",9,801612,801612,@116618 @129773 When will this become available ? https://t.co/GbG0HNL3xp,@311012 The show is currently available to watch! What device are you using to stream the show? ^DD,14.151186838260084,0.5354058146476746,0.7071970037280318,0.7211234139107661,0.714160208819399
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",10,994392,994394,@AmazonHelp Redmi 4 16 gb is not available to buy directly. Will it be available for sale again?,@355546 Currently we don't have the requested info from the supplier yet. Please stay tuned to the website for updates. ^HA,20.01024716403102,0.0,1.0,0.0,0.5
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",11,2192575,2192573,@86720 @6416 @115850 When will it be available in india,"@641743 I get your concern. Currently the calling feature isn't available on the device. However, our team is actively working adding more features. ^EM",19.787232763601402,0.0,0.9888549902156883,0.0,0.4944274951078442
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",12,282164,282165,@AmazonHelp did you get the list? When the English subtitles will be available for these anime titles?,@183217 Please help us with the titles of Anime which are missing subtitles and we'll definitely look into it. ^PS,19.25913908322639,0.0,0.9624638279253858,0.0,0.4812319139626929
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",13,787660,787660,@116618 @115850 When will #MrRobot season 3 be available in India??,@307871 We'll continue to add new content. Stay tuned to https://t.co/FYM9PIZOR8 for updates.^SC,19.19384979537765,0.0,0.959201035251535,0.0,0.4796005176257675
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",14,2534517,2534517,@115850 when will this product be available in India ? https://t.co/RP1CBctCBk,"@721143 I get your concern, we'll not be able to assume the availability of products sold by https://t.co/nUUp5MLhYl sellers in Amazon.in. Appreciate your understanding. ^MJ",19.19384979537765,0.0,0.959201035251535,0.0,0.4796005176257675
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",15,244944,244944,@115850 when will be Alexa app available on apple app store india?,"@174158 I'm afraid, we currently do not have any information on that. Please stay tuned for more details. ^JC",18.63501959549133,0.0,0.9312738339878329,0.0,0.46563691699391646
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",16,2353869,2353869,@115850 When will iPhone X be available in stock.. ? Please tell.,"@182582 As informed earlier, We do not have any information or updates about it yet. Stay tuned for all the latest updates or visit Amazon.in. ^KK",18.63501959549133,0.0,0.9312738339878329,0.0,0.46563691699391646
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",17,1317456,1317456,@115850 iPhone X still not available? When will it be available for pre-order?,@337087 The pre-order was completed as soon as the booking went live today. Kindly stay tuned to our website for more updates. ^AP,18.107809529417718,0.0,0.9049268297878404,0.0,0.4524634148939202
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",18,2278359,2278359,@115850 please provide an tentative date when iphone x will be available again.,"@662460 I get the adrenaline rush, Umang. We haven't made any announcement on this yet. Please stay tuned. ^NK",18.107809529417718,0.0,0.9049268297878404,0.0,0.4524634148939202
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",19,1328564,1328564,@115850 @116935 when prime music will be released in india? Will it be available on echo launch (Nov 1)?,@429956 We don't have any announcement yet. ^GU,17.907593009982413,0.0,0.8949211303182607,0.0,0.44746056515913035
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",20,272190,272191,@AmazonHelp I can't find that magazine order. Very strange. It was the same time as BHG and Rachel Ray - neither of which auto-renewed.,@180961 I'm sorry it isn't appearing. You can still reach us at that page by skipping the order selection. Please keep us posted. ^JN,0.0,0.6621356010437012,0.0,0.8918122889843827,0.44590614449219135
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",21,1258940,1258940,"@115850 Hi, can you update me when will OnePlus 3T be available in stock?","@414989 Currently, we do not have any information. Keep checking back on our website. ^PS",17.60960970470729,0.0,0.8800295948548329,0.0,0.44001479742741645
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",22,2033187,2033188,@115830 It was the first time I actually ordered from Amazon. Ugh I hope that doesn’t happen to the magazine. @115830,"@601201 Sorry to hear about the delay, let us know if it doesn't show up in time. ^MI",0.0,0.6523714661598206,0.0,0.8786612433873477,0.4393306216936739
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",23,360674,360674,@115850 buying these with the hope that these will be genuine as these are amazon fulfilled. https://t.co/s2XLwdTvEh,@201410 All the products sold on our website are genuine and factory sealed by the manufacturer. ^SG,16.784385798027174,0.0,0.8387895292066945,0.0,0.41939476460334724
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",24,2475909,2475909,But @115850 says it's currently unavailable. When will it be back in stock? https://t.co/6icFJFTyVa,@707771 I've checked and see that the product is now unavailable on our website and we wouldn't be able to speculate how soon this product will be available on our website. ^SU,0.0,0.6176369786262512,0.0,0.8318783143541035,0.41593915717705177
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",25,838679,838679,@119625 when supernatural season 13 will be available on prime video,@207168 We'll continue to add new content. Keep checking https://t.co/FYM9PIZOR8 new updates are available. ^SC,16.50896368911715,0.0,0.8250254758867983,0.0,0.41251273794339915
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",26,2761686,2761686,"@AmazonHelp I have ordered Reputation magazines vol 1 and 2 and as well as the album by Taylor Swift, and it said it will be dispatched by yesterday, but it still haven't? I'm supposed to get it by tomorrow, what happened?","@601138 I'm sure the order will be delivered by the estimated delivery date. Incase of further query, you can connect with us here: https://t.co/vlvfJr4nN9. ^SI",0.0,0.6116418242454529,0.0,0.8238036052722676,0.4119018026361338
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",27,20431,20431,@AmazonHelp When will Madam Secretary S4 will be available on Amazon Prime Video India?,"@120466 Currently, we do not have an update on this. Please stay tuned. ^HK",16.44386955387653,0.0,0.821772435846512,0.0,0.410886217923256
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",28,2459193,2459193,@115850 @69047 @238462 when will BLACKBERRY MOTION WILL BE AVAILABLE IN INDIA REPLY PLS DON'T NEED A IN DEFINITE ANSWER,@349573 We don't have the requested information. Kindly stay tuned for updates. ^AK,16.412681255501838,0.0,0.8202138194976467,0.0,0.41010690974882336
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",29,701462,701462,@115850 @132994 wen OnePlus5T accessories will be available on Amazon?,"@144471 Currently, covers/ cases for OnePlus5T are available. Kindly check here: https://t.co/ITwgKvyKvg. ^VN",16.112381989801676,0.0,0.8052065453126502,0.0,0.4026032726563251
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",30,993943,993938,@AmazonHelp Will it be the same 24 to 48hrs again?,@355459 Our team is already looking into this for you. We'll get back to you soon. ^SU,16.08779137757562,0.0,0.8039776443388403,0.0,0.40198882216942017
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",31,339144,339144,@129773 any idea when dowry season 2 will be available to watch?,"@196975 I'm sorry, we don't have any further info on this. We recommend to keep checking the site &amp; social media for updates. ^GL",16.028304124899496,0.0,0.801004804863721,0.0,0.4005024024318605
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",32,1656203,1656203,@121284 when will ewelink smart home skill be available in india ?,@184491 We currently do not have much information on this. Stay tuned for further updates. ^VM,16.028304124899496,0.0,0.801004804863721,0.0,0.4005024024318605
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",33,1689618,1689619,@AmazonHelp When will « amazon business » be available for amazon.fr ?,@512989 Good question but Unfortunately we have no information for the moment.^ASZ,16.028304124899496,0.0,0.801004804863721,0.0,0.4005024024318605
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",34,789664,789664,", @119625 announce the time when #Arjunreddy will be available 🙂 waiting",@308325 At the moment we don't have an update. Stay tuned. ^SY,16.028304124899496,0.0,0.801004804863721,0.0,0.4005024024318605
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",35,678265,678265,"Hey @119625, when will The Big Sick be available on Prime Video?",@281815 We will continue to add new content. Keep checking https://t.co/FYM9PIZOR8 where we highlight the latest movies and TV shows we have available ^SC,16.028304124899496,0.0,0.801004804863721,0.0,0.4005024024318605
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",36,183379,183379,@115850 when would this be available in Amazon India?? https://t.co/jDu17jEtI2,@159122 We don't have the requested information. Kindly stay tuned for updates. ^AK,15.970853781089083,0.0,0.7981337586772611,0.0,0.39906687933863055
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",37,789003,789003,@115830 Fancy explaining what is going on with this item? The publishers website clearly says it was released in Sept. https://t.co/e1LED216RT,"@308152 Hey, release dates for the US and UK will typically have different dates. ^RS",0.0,0.5904271602630615,0.0,0.7952301559420264,0.3976150779710132
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",38,687872,687872,If my magazines don't arrive by the next 5 days im going to kill myself and take amazon down with me,@220268 We wouldn't like to keep you waiting for this magazine or any order. We'd like to take a look into this issue. Kindly drop your details here: https://t.co/beaaDm0muc and we'll get in touch with you at the earliest. ^BV,0.0,0.5888769626617432,0.0,0.7931422372905739,0.39657111864528694
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",39,2178573,2178573,@115850 @116935 when will Amazon music be available for prime members in India ? Eagerly waiting for it,@194377 We currently do not have any announcements regarding this. Please stay tuned for updates. ^ZH,15.863771149654152,0.0,0.7927823689339392,0.0,0.3963911844669696
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",40,403522,403522,"yo @115828, when is this coming back in stock? I received a damaged one and never got a chance for replacement https://t.co/WsKLaT2Q63",@211506 I see that it's available from other sellers. You can see all the available purchase options here: https://t.co/ytsbWR8dJf ^JF,0.0,0.5819237232208252,0.0,0.783777109706606,0.391888554853303
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",41,230180,230180,@115830 Can you please tell me if Harry Potter and Prisoner of Azkaban Illustrated is in stock or not? I preordered 12th August.,@170839 Did you receive any email with a new delivery date yet? ^KM,0.0,0.5816905498504639,0.0,0.7834630548863784,0.3917315274431892
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",42,2304775,2304775,@AmazonHelp when will the sims 4 on Xbox one be available for preorder?,"@668708 Hi there, it looks like the digital code is available to pre-order now in ""Standard"" and ""Deluxe Party."" Here's the product page: https://t.co/1JsEOlpKw1 Let us know if you have any further questions! ^DW",15.574841587152516,0.0,0.778343288789992,0.0,0.389171644394996
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",43,2605739,2605739,Hey @115821 when will the #AmazonEcho app be available to download on Ireland?,@737234 Please try the following link: https://t.co/sr41WZ3cBy Keep us posted ^CC,15.574841587152516,0.0,0.778343288789992,0.0,0.389171644394996
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",44,179245,179225,@128308 @12379 When “new fire tv stick” will be available in India ??,@165808 Do you mean an Upgraded version of Fire TV stick? ^PR,15.574841587152516,0.0,0.778343288789992,0.0,0.389171644394996
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",45,622517,622519,@AmazonHelp Taylor Swift reputation magazines were supposed to be shipped by 20th November and delivered by 22nd November but according to the app they haven't even been shipped yet.,@267755 Allow our support team to investigate this. You can report this here: https://t.co/R3EfhzgU8B ^CB.,0.0,0.5766351222991943,0.0,0.7766540381091717,0.38832701905458583
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",46,2373386,2373386,@116439 will there be any chance of seeing any last-gen style units being sold again?,"@684702 I'm sorry, we don't have any additional information regarding future availability aside from what's currently listed on the website. ^MV",0.0,0.5713797211647034,0.0,0.7695756823948832,0.3847878411974416
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",47,1176291,1176291,@AmazonHelp When is this going to be put back in stock? https://t.co/enhAjeQhia,@396698 Hi! Please keep checking the website as we do not have a date as to when or if this item will be back in stock. ^BA,0.0,0.5692852735519409,0.0,0.7667547283233134,0.3833773641616567
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",48,324479,324468,@AmazonHelp When will I receive these items?,"@193292 We do not have account access to say, so please contact live support here: https://t.co/J5cVftJLZO for best review. ^TM",15.319671088383934,0.0,0.7655912974389177,0.0,0.38279564871945887
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",49,1074619,1074619,Ordered 2 bullet journals on Oct. 4th. They should have been here by now @115821 Don't understand the delay. MOOO says the disgruntled cow.,@373549 I'm sorry for any trouble! What delivery date were you given in you order confirmation e-mail? Has the date passed? ^KJ,0.0,0.5665414333343506,0.0,0.7630591251550204,0.3815295625775102
117,"https://t.co/RcRrQvfeIa
@115850 when will these magazines be available again?",50,766936,766937,@AmazonHelp Okay but will I get a refund automatically or will be sent out again?,@303295 Let's take a look into this with you further: https://t.co/JzP7hlA23B ^ML,15.234839989964616,0.0,0.7613519146005187,0.0,0.3806759573002593
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",1,2476021,2476021,@AmazonHelp arguably not the best way to ship me haz mat stuff... In an envelope box with no packing https://t.co/PTIlcvneXk,"@283850 Hi Jonathan, you can provide us with feedback for the packaging of your orders from the here: https://t.co/lSVN3kb44b. ^PJ",27.245914032113767,0.5295214653015137,0.643735842512,0.7305826514194267,0.6871592469657133
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",2,944138,944135,@AmazonHelp Couple of weeks ago i ordered a DVD &amp; was sposed to b delvd on thur then fri then on mon &amp; it just came from KY so the return address said,@343867 Thanks for the info. Have you contacted us so we could document your carrier feedback: https://t.co/EKXRLsnxJu? ^GG,0.0,0.7247933745384216,0.0,1.0,0.5
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",3,413998,413998,"Disappointed in @115821 shipped my book with some picture hooks I ordered and just threw them into the envelope too, damaging the book. https://t.co/XFEAZB2hQB",@213789 I'm sorry to see the book arrived like this! Please check here for avail return/replacement options: https://t.co/WNGlIKdXS4 ^BH,42.324680766250594,0.0,1.0,0.0,0.5
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",4,1532117,1532112,"@AmazonHelp If this *DVD store* mishandled one DVD out of three in the order, where are the other two? Whole order is marked as ""delivery error"" 10/24.","@475242 Unfortunately, you would need to follow the instructions provided by us early and start a return process. ^LS",0.0,0.676053524017334,0.0,0.9327534546626792,0.4663767273313396
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",5,134968,134968,@115830 @142696 ordered 2 signed dvds in August. Amazon deliver one and say there’s nothing they can do. Absolutely gutted. Can’t share one between two children at Christmas. Needed help from @115830 and got none. My disc is on a shelf somewhere. Devastated,"@146418 Sorry to hear that, Steve. Can I ask what you were advised when you spoke with us about this?^TI",0.0,0.6481391191482544,0.0,0.8942398508554471,0.44711992542772355
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",6,410066,410066,I got my @115821 order today. What happened to those nice boxes you used to use? 3 DVDs in a padded envelop isn't sturdy packaging,@212809 We always want to improve for our customers! Please leave your feedback and concerns here: https://t.co/EjR8e58NMz ^AH,0.0,0.6465364694595337,0.0,0.8920286693725296,0.4460143346862648
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",7,2478876,2478876,@115821 Do all customers who are sent one dvd have all of this packaging? Excessive in a world where we should think about packaging’s effect on the environment... https://t.co/zrUS45Joej,"@708442 Thank you for sharing this with us. We are always looking for new ways to improve! If you'd like to share more feedback, you can do so here: https://t.co/BkQstDTnVD ^KJ",0.0,0.6451811790466309,0.0,0.8901587703633589,0.44507938518167944
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",8,2780527,2780525,"@AmazonHelp It was coming from amazon not a seller, was a signed @142696 dvd that has been preordered for ages! It’s unacceptable that you’ve not fulfilled this order correctly and the customer service over phone will not replace! Disgraceful","@776590 I'm so sorry to hear that, Nicola. What options were offered when you spoke to us? ^DY",0.0,0.6235852241516113,0.0,0.8603627544867338,0.4301813772433669
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",9,109969,109969,@AmazonHelp your CS desk haven’t got a clue. 5 phone calls to point out the dvd Box is damaged (as your courier chucked it over the fence). I just want a replacement but they want to charge me more money. How difficult is it to sort?,"@140409 I'm so sorry to hear about the trouble you've been having! This certainly isn't what we strive for. When you contacted us previously, what information/options were given to you? ^HC",0.0,0.6198140382766724,0.0,0.8551596359050544,0.4275798179525272
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",10,2631482,2631482,Amazon couldn’t get this parcel through my letterbox. Maybe if they’d used a tad less packaging for one CD it would’ve fitted! They also left it with a neighbour without ringing my doorbell to see if I was in (I was). https://t.co/xmAjaCrDli,@333709 Thanks for letting us know. We'd like to get feedback about the packaging and delivery here: https://t.co/JzP7hlA23B ^LI,0.0,0.5936006307601929,0.0,0.818992904202832,0.409496452101416
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",11,703817,703817,@115830 Do you really need this much packaging just for a DVD? And a delivery driver? https://t.co/iNyoLBVbjq,"@288164 Thanks for letting us know! So we can ensure our packing team is aware, will you also share the feedback and pictures to them here: https://t.co/fxgZ6hTrFA? ^CS",0.0,0.5900254845619202,0.0,0.8140602622611897,0.40703013113059483
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",12,122682,122682,I don't understand why I have to pay for return international postage because @115821 sent me a broken DVD? (@AmazonHelp),"@143375 I'm sorry the DVD arrived broken! Did you set up the return online? If so, what was the selected reason for return? ^EP",0.0,0.5893368124961853,0.0,0.8131100989595819,0.40655504947979093
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",13,1477526,1477526,@AmazonHelp what do we do with love film discs at home now ?? Send back or keep ?,"@463068 Hey, Garry. Whenever you have the time, please give us a shout here: https://t.co/JzP7hlA23B. We can discuss your inquiry. ^SK",0.0,0.587470531463623,0.0,0.8105351843727167,0.4052675921863583
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",14,2786258,2786258,"@AmazonHelp @115830 @115821 Why have you removed the DVD from my orders , so I can't complain, you are wasting my time and have seriously upset my 8 year old daughter","@775978 I'm so sorry that you're DVD wasn't delivered! We'd love to look into this for you, but we cannot access your account via Twitter. Please contact us over phone or chat here:https://t.co/JzP7hlA23B ^AR",0.0,0.5862141847610474,0.0,0.8088017983530448,0.4044008991765224
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",15,851599,851600,"@AmazonHelp Blunted corners on the box, but I haven’t tested it yet. USPS. An envelope is fine for a dvd, but not a $90 item. https://t.co/6fDpVNTk61",@195135 We appreciate any packaging feedback you can provide here: https://t.co/TH7UAFZey5 Keep us posted on the item's condition. ^DG,0.0,0.5851562023162842,0.0,0.8073420962062958,0.4036710481031479
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",16,1451474,1451474,4 DVDs &amp; 2 books “arriving today” from @115830 but still waiting! So much for one day “guaranteed” delivery #wheresmystuff,"@148659 Hello, Lana! Couriers make deliveries until 21:00. You can follow tracking here: https://t.co/aaDyEz1VgE Please keep us posted. ^KL",0.0,0.5849382877349854,0.0,0.8070414386824358,0.4035207193412179
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",17,821712,821712,@AmazonHelp i ordered a textbook and all i got was loose leaf??,@315722 I'm so sorry you didn't receive your textbook! Here are the available refund/replace options: https://t.co/fSFCcg99YT ^WJ,34.057722743328654,0.0,0.8046776048098642,0.0,0.4023388024049321
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",18,1761381,1761377,@AmazonHelp Package 1 never got here but somehow made it to Kentucky. A replacement was sent and it also never got here. So I basically got nothing. https://t.co/mrS5tO2z2b,@472074 What was the estimated delivery date for the replacement sent? Has there been any movement in the tracking status at all? ^NC,0.0,0.5803800821304321,0.0,0.8007524661770565,0.40037623308852827
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",19,2736268,2736268,"Me n the missus ordered 2 signed @142696 DVDs for our kids from @115830 , Only received One! :( going to have very upset kids come christmas morning, is there anything we can do?","@688808 Oh no! We don't want your kids to have a disappointing Christmas, Tony. Was the other DVD shipped separately? Please check here: https://t.co/aaDyEz1VgE ^FD",0.0,0.579644501209259,0.0,0.7997375825605478,0.3998687912802739
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",20,1420544,1420544,I ordered a game system and got a box full of teddy bears.... wtf @115821,"@450239 Oh my! Just to clarify, have you processed an exchange for this order? If not, please do so here:https://t.co/DdjCKX5JRW ^AL",33.82129912469261,0.0,0.7990916532006421,0.0,0.39954582660032106
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",21,2135543,2135543,"@115830 Hiya received a DVD in the post from you, did not order it, not been charged-how do i send back? thanks :)",@628280 Hi Melissa- Thanks for letting us know. Was any invoice/receipt with the order? Was it addressed to you by name or? ^NV,0.0,0.5763744115829468,0.0,0.7952258282576131,0.39761291412880656
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",22,2457151,2457151,@AmazonHelp hi i live in canada was in india and ordered devon ke dev mahadev dvds and one dvd is not working wat to do i have reached back canada waiting of ur reply,@703817 We're happy to help! Did you purchase this DVD on Amazon.ca or Amazon.in? ^DG,0.0,0.5750518441200256,0.0,0.7934010772190659,0.39670053860953297
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",23,2129034,2129032,"@AmazonHelp It’s not orders,it’s rented discs from LoveFilm,but it no longer exists,all that tells me,is what I have bought off amazon",@256658 We'd like to look into this further with you. Please reach us via phone here: https://t.co/JzP7hlA23B ^HS,0.0,0.5737842321395874,0.0,0.791652148455409,0.3958260742277045
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",24,183729,183729,Ordered new @12772 box set 5 movies @AmazonHelp which was out on Monday but so far not arrived 😭 https://t.co/UjQZLPLoGY,"@127334 When you placed the order, what delivery date was given?^CD",0.0,0.5721950531005859,0.0,0.789459552475881,0.3947297762379405
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",25,1303306,1303307,"@AmazonHelp CDs are now listed as shipping from the US! I spent a lot of time, money &amp; effort shipping CDs from US to UK, clearing customs, etc. #Mess","@424560 Please keep us posted on the outcome, we want to ensure this is resolved for you! ^VS",0.0,0.5659160614013672,0.0,0.7807964052675922,0.3903982026337961
118,"@AmazonHelp I ordered 8 DVDs, your Kentucky fulfillment center threw them into a 13x18"" envelope instead of a box to let them get bounced around and crushed on the way. I got an envelope full of plastic chunks and loose discs. Online and telephone customer service was useless. 😡",26,633675,633675,"@AmazonHelp simple question. Placed 2 orders of CDs with amazon uk and it. Uk order has already been delivered, it order is yet to be packaged. How is this possible?",@270200 That's a great question! Items may have additional processing times based from where they are coming from. We always aim to meet the delivery date given in you order confirmation e-mail: https://t.co/YLK5NRZ94j. Has this date passed? Please let us know! ^KJ,0.0,0.5655218958854675,0.0,0.780252573701595,0.3901262868507975
